Datum;Uhrzeit;Bezeichnung;Intervall;D11Z;D11B;D12Z;D12B;D21Z;D21B;D22Z;D22B;D23Z;D23B;D31Z;D31B;D32Z;D32B;Anf_32Z;Anf_32B
07.02.2024;01:00;A182;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
07.02.2024;00:59;A182;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
07.02.2024;00:58;A182;1;0;0;1;2;0;0;0;0;0;0;0;0;0;0;0;0
07.02.2024;00:57;A182;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
07.02.2024;00:56;A182;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
07.02.2024;00:55;A182;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
07.02.2024;00:54;A182;1;0;0;0;0;2;43;0;0;0;0;0;0;0;0;0;0
07.02.2024;00:53;A182;1;1;12;2;8;0;0;0;0;0;0;0;0;0;0;0;0
07.02.2024;00:52;A182;1;1;1;0;0;1;2;0;0;0;0;0;0;0;0;0;0
07.02.2024;00:51;A182;1;1;5;2;7;0;0;0;0;0;0;0;0;0;0;0;0
07.02.2024;00:50;A182;1;0;0;1;3;0;0;0;0;0;0;0;0;0;0;0;0
07.02.2024;00:49;A182;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
07.02.2024;00:48;A182;1;0;0;1;3;0;0;0;0;0;0;0;0;0;0;0;0
07.02.2024;00:47;A182;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
07.02.2024;00:46;A182;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
07.02.2024;00:45;A182;1;1;11;1;4;1;2;0;0;0;0;1;1;1;1;0;0
07.02.2024;00:44;A182;1;0;0;2;6;0;0;0;0;0;0;1;0;0;0;1;3
07.02.2024;00:43;A182;1;0;0;1;3;0;0;0;49;0;0;0;0;0;0;0;0
07.02.2024;00:42;A182;1;0;0;2;5;0;0;1;28;0;0;1;1;1;1;0;0
07.02.2024;00:41;A182;1;2;4;1;2;0;0;0;0;0;0;0;0;0;0;0;0
07.02.2024;00:40;A182;1;0;0;0;0;0;0;0;0;0;0;1;1;1;1;0;0
07.02.2024;00:39;A182;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
07.02.2024;00:38;A182;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
07.02.2024;00:37;A182;1;0;0;1;4;0;0;0;0;0;0;0;0;0;0;0;0
07.02.2024;00:36;A182;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
07.02.2024;00:35;A182;1;0;0;0;0;0;0;0;0;0;0;2;1;0;0;0;0
07.02.2024;00:34;A182;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
07.02.2024;00:33;A182;1;3;18;3;11;0;0;0;0;0;0;0;0;1;0;0;0
07.02.2024;00:32;A182;1;1;4;1;1;0;0;0;0;0;0;0;0;0;0;0;0
07.02.2024;00:31;A182;1;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0
07.02.2024;00:30;A182;1;0;0;1;4;0;42;0;0;0;0;1;1;0;0;0;0
07.02.2024;00:29;A182;1;0;0;1;4;1;67;0;0;0;0;0;0;0;0;0;0
07.02.2024;00:28;A182;1;1;3;1;1;0;0;0;0;0;0;0;0;0;0;0;0
07.02.2024;00:27;A182;1;1;6;1;3;0;0;0;0;0;0;0;0;0;0;0;0
07.02.2024;00:26;A182;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
07.02.2024;00:25;A182;1;1;6;4;14;0;0;0;0;0;0;0;0;1;0;0;0
07.02.2024;00:24;A182;1;1;8;2;4;0;0;0;0;0;0;0;0;0;0;0;0
07.02.2024;00:23;A182;1;0;0;1;3;0;0;0;0;0;0;0;0;0;0;0;0
07.02.2024;00:22;A182;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
07.02.2024;00:21;A182;1;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0
07.02.2024;00:20;A182;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0
07.02.2024;00:19;A182;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2
07.02.2024;00:18;A182;1;0;0;0;0;1;32;0;0;0;0;0;0;0;0;0;0
07.02.2024;00:17;A182;1;3;11;3;9;1;68;0;0;0;0;0;0;0;0;1;1
07.02.2024;00:16;A182;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
07.02.2024;00:15;A182;1;1;4;1;9;1;2;0;0;0;0;0;0;0;0;0;0
07.02.2024;00:14;A182;1;0;0;0;0;0;0;0;53;0;0;0;0;1;1;0;0
07.02.2024;00:13;A182;1;1;5;2;5;0;0;1;44;0;0;1;1;0;0;0;0
07.02.2024;00:12;A182;1;2;4;1;3;0;0;0;0;0;0;0;0;0;0;0;0
07.02.2024;00:11;A182;1;0;0;2;8;0;0;0;0;0;0;2;1;0;0;0;0
07.02.2024;00:10;A182;1;0;0;1;3;0;0;0;0;0;0;0;0;0;0;0;0
07.02.2024;00:09;A182;1;1;3;1;5;1;88;0;0;0;0;0;0;0;0;0;0
07.02.2024;00:08;A182;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
07.02.2024;00:07;A182;1;0;0;1;3;0;100;0;0;0;0;0;0;0;0;0;0
07.02.2024;00:06;A182;1;1;7;1;6;1;27;0;15;0;0;0;0;1;0;0;0
07.02.2024;00:05;A182;1;0;0;1;4;1;57;1;41;0;0;1;0;0;0;0;0
07.02.2024;00:04;A182;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
07.02.2024;00:03;A182;1;0;0;1;3;0;34;0;36;0;0;0;0;0;0;0;0
07.02.2024;00:02;A182;1;1;4;1;2;1;3;1;5;0;0;0;0;1;1;0;0
07.02.2024;00:01;A182;1;0;0;1;3;0;0;0;0;0;0;0;0;0;0;0;0
07.02.2024;00:00;A182;1;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0
06.02.2024;23:59;A182;1;0;0;1;4;2;32;0;74;0;0;0;0;1;1;0;0
06.02.2024;23:58;A182;1;1;6;1;5;0;0;1;32;0;0;0;0;0;0;0;0
06.02.2024;23:57;A182;1;0;0;2;8;0;0;0;0;0;0;0;0;0;0;0;0
06.02.2024;23:56;A182;1;0;0;0;0;1;4;0;0;0;0;0;0;0;0;0;0
06.02.2024;23:55;A182;1;1;6;1;4;0;0;0;0;0;0;0;0;1;0;0;0
06.02.2024;23:54;A182;1;1;8;1;5;0;0;0;0;0;0;1;1;0;0;0;0
06.02.2024;23:53;A182;1;0;0;0;0;0;0;0;24;0;0;0;0;1;1;0;0
06.02.2024;23:52;A182;1;0;0;1;4;0;0;1;11;0;0;0;0;0;0;0;0
06.02.2024;23:51;A182;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
06.02.2024;23:50;A182;1;0;0;1;2;0;0;0;0;0;0;1;1;0;0;0;0
06.02.2024;23:49;A182;1;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0
06.02.2024;23:48;A182;1;0;0;2;5;0;3;0;0;0;0;0;0;0;0;0;0
06.02.2024;23:47;A182;1;0;0;1;3;1;13;0;0;0;0;0;0;0;0;0;0
06.02.2024;23:46;A182;1;0;0;1;3;0;0;0;0;0;0;0;0;0;0;0;0
06.02.2024;23:45;A182;1;0;0;1;7;4;39;0;0;0;0;0;0;1;1;0;0
06.02.2024;23:44;A182;1;1;13;1;9;0;0;2;65;0;0;1;1;0;0;0;0
06.02.2024;23:43;A182;1;1;6;1;3;0;0;0;0;0;0;0;0;0;0;0;0
