Datum;Uhrzeit;Bezeichnung;Intervall;V21Z;V21B;V22Z;V22B;V81Z;V81B;V321Z;V321B;TF32Z;TF32B;TB32Z;TB32B;TF32aZ;TF32aB;TB32aZ;TB32aB
26.09.2024;02:00;A116;1;0;0;1;8;1;2;0;0;0;0;0;0;0;0;0;0
26.09.2024;01:59;A116;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
26.09.2024;01:58;A116;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
26.09.2024;01:57;A116;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
26.09.2024;01:56;A116;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
26.09.2024;01:55;A116;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
26.09.2024;01:54;A116;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
26.09.2024;01:53;A116;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
26.09.2024;01:52;A116;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
26.09.2024;01:51;A116;1;1;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0
26.09.2024;01:50;A116;1;0;0;0;5;1;3;0;0;0;0;0;0;0;0;0;0
26.09.2024;01:49;A116;1;0;0;1;14;1;1;0;0;0;0;1;0;0;0;0;0
26.09.2024;01:48;A116;1;1;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0
26.09.2024;01:47;A116;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
26.09.2024;01:46;A116;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
26.09.2024;01:45;A116;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
26.09.2024;01:44;A116;1;1;10;1;10;1;1;0;0;0;0;0;0;0;0;0;0
26.09.2024;01:43;A116;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
26.09.2024;01:42;A116;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
26.09.2024;01:41;A116;1;1;7;1;5;1;1;0;0;0;0;0;0;0;0;0;0
26.09.2024;01:40;A116;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
26.09.2024;01:39;A116;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
26.09.2024;01:38;A116;1;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0
26.09.2024;01:37;A116;1;1;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0
26.09.2024;01:36;A116;1;0;0;1;9;1;2;0;0;0;0;0;0;0;0;0;0
26.09.2024;01:35;A116;1;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0
26.09.2024;01:34;A116;1;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0
26.09.2024;01:33;A116;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
26.09.2024;01:32;A116;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
26.09.2024;01:31;A116;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
26.09.2024;01:30;A116;1;1;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0
26.09.2024;01:29;A116;1;0;0;1;10;1;1;0;0;0;0;0;0;0;0;0;0
26.09.2024;01:28;A116;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
26.09.2024;01:27;A116;1;0;0;1;9;1;0;0;0;0;0;0;0;0;0;0;0
26.09.2024;01:26;A116;1;1;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0
26.09.2024;01:25;A116;1;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0
26.09.2024;01:24;A116;1;1;4;1;7;1;1;0;0;0;0;0;0;0;0;0;0
26.09.2024;01:23;A116;1;1;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0
26.09.2024;01:22;A116;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
26.09.2024;01:21;A116;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
26.09.2024;01:20;A116;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
26.09.2024;01:19;A116;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
26.09.2024;01:18;A116;1;1;6;2;10;1;1;0;0;0;0;0;0;0;0;0;0
26.09.2024;01:17;A116;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
26.09.2024;01:16;A116;1;1;6;1;9;1;2;0;0;0;0;1;1;0;0;0;0
26.09.2024;01:15;A116;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
26.09.2024;01:14;A116;1;1;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0
26.09.2024;01:13;A116;1;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0
26.09.2024;01:12;A116;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
26.09.2024;01:11;A116;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
26.09.2024;01:10;A116;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
26.09.2024;01:09;A116;1;0;0;1;6;1;1;0;0;0;0;0;0;0;0;0;0
26.09.2024;01:08;A116;1;1;9;1;8;1;2;0;0;0;0;0;0;0;0;0;0
26.09.2024;01:07;A116;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
26.09.2024;01:06;A116;1;1;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0
26.09.2024;01:05;A116;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
26.09.2024;01:04;A116;1;0;0;1;8;1;2;0;0;0;0;0;0;0;0;0;0
26.09.2024;01:03;A116;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
26.09.2024;01:02;A116;1;1;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0
26.09.2024;01:01;A116;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
26.09.2024;01:00;A116;1;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0
26.09.2024;00:59;A116;1;1;0;1;7;1;1;0;0;0;0;0;0;0;0;0;0
26.09.2024;00:58;A116;1;1;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0
26.09.2024;00:57;A116;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
26.09.2024;00:56;A116;1;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0
26.09.2024;00:55;A116;1;1;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0
26.09.2024;00:54;A116;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
26.09.2024;00:53;A116;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
26.09.2024;00:52;A116;1;0;0;0;8;2;3;0;0;0;0;0;0;0;0;0;0
26.09.2024;00:51;A116;1;0;0;1;3;0;0;0;0;0;0;0;0;0;0;0;0
26.09.2024;00:50;A116;1;0;0;2;19;2;5;0;0;0;0;0;0;0;0;0;0
26.09.2024;00:49;A116;1;1;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0
26.09.2024;00:48;A116;1;0;0;1;11;1;2;0;0;0;0;0;0;0;0;0;0
26.09.2024;00:47;A116;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
26.09.2024;00:46;A116;1;1;6;0;6;0;0;0;0;0;0;0;0;0;0;0;0
26.09.2024;00:45;A116;1;0;0;2;18;1;4;0;0;0;0;0;0;0;0;0;0
26.09.2024;00:44;A116;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
26.09.2024;00:43;A116;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
26.09.2024;00:42;A116;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
26.09.2024;00:41;A116;1;1;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0
26.09.2024;00:40;A116;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
26.09.2024;00:39;A116;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
26.09.2024;00:38;A116;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
26.09.2024;00:37;A116;1;0;0;1;11;1;2;0;0;0;0;0;0;0;0;0;0
26.09.2024;00:36;A116;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
26.09.2024;00:35;A116;1;1;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0
26.09.2024;00:34;A116;1;1;4;1;12;2;11;0;0;0;0;1;0;0;0;0;0
26.09.2024;00:33;A116;1;0;5;2;9;3;85;0;0;0;0;1;5;0;0;0;0
26.09.2024;00:32;A116;1;1;0;1;10;0;0;0;0;0;0;0;0;0;0;0;0
26.09.2024;00:31;A116;1;0;0;1;10;1;0;0;0;0;0;0;0;0;0;0;0
26.09.2024;00:30;A116;1;0;0;1;6;1;2;0;0;0;0;0;0;0;0;0;0
26.09.2024;00:29;A116;1;0;0;1;9;1;2;0;0;0;0;0;0;0;0;0;0
26.09.2024;00:28;A116;1;1;6;1;7;1;2;0;0;0;0;1;0;0;0;0;0
26.09.2024;00:27;A116;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
26.09.2024;00:26;A116;1;1;50;2;18;3;4;0;0;0;0;1;0;0;0;0;0
26.09.2024;00:25;A116;1;1;6;2;17;2;2;0;0;0;0;0;0;0;0;0;0
26.09.2024;00:24;A116;1;1;7;2;16;2;3;0;0;0;0;0;0;0;0;0;0
26.09.2024;00:23;A116;1;0;0;1;8;1;2;0;0;0;0;0;0;0;0;0;0
26.09.2024;00:22;A116;1;1;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0
26.09.2024;00:21;A116;1;1;5;1;7;1;2;0;0;0;0;1;5;0;0;0;0
26.09.2024;00:20;A116;1;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0
26.09.2024;00:19;A116;1;2;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0
26.09.2024;00:18;A116;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
26.09.2024;00:17;A116;1;3;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0
26.09.2024;00:16;A116;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
26.09.2024;00:15;A116;1;0;0;1;8;1;2;0;0;0;0;0;0;0;0;0;0
26.09.2024;00:14;A116;1;0;0;3;26;3;4;0;0;0;0;0;0;0;0;0;0
26.09.2024;00:13;A116;1;3;16;0;0;0;0;0;0;0;0;0;0;0;0;0;0
26.09.2024;00:12;A116;1;2;10;1;13;1;1;0;0;0;0;0;0;0;0;0;0
26.09.2024;00:11;A116;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
26.09.2024;00:10;A116;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
26.09.2024;00:09;A116;1;1;7;1;8;1;2;0;0;0;0;0;0;0;0;0;0
26.09.2024;00:08;A116;1;1;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0
26.09.2024;00:07;A116;1;0;0;2;23;3;6;0;0;0;0;0;0;0;0;0;0
26.09.2024;00:06;A116;1;1;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0
26.09.2024;00:05;A116;1;1;5;1;9;1;2;0;0;0;0;1;0;0;0;0;0
26.09.2024;00:04;A116;1;0;0;0;0;4;30;0;0;0;0;0;0;0;0;0;0
26.09.2024;00:03;A116;1;2;12;0;6;1;87;0;0;0;0;1;5;0;0;0;0
