Datum;Uhrzeit;Bezeichnung;Intervall;V21Z;V21B;V22Z;V22B;V81Z;V81B;V82Z;V82B;V321Z;V321B;TF32aZ;TF32aB;TF32bZ;TF32bB;TBS32aZ;TBS32aB;TBS32bZ;TBS32bB;V1_IOZ;V1_IOB;V2_IOZ;V2_IOB;V3_IOZ;V3_IOB
22.11.2024;01:00;A103;1;0;0;2;3;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
22.11.2024;00:59;A103;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
22.11.2024;00:58;A103;1;1;3;0;0;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
22.11.2024;00:57;A103;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
22.11.2024;00:56;A103;1;0;0;0;0;0;0;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
22.11.2024;00:55;A103;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
22.11.2024;00:54;A103;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
22.11.2024;00:53;A103;1;0;0;0;0;1;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
22.11.2024;00:52;A103;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
22.11.2024;00:51;A103;1;0;0;2;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
22.11.2024;00:50;A103;1;0;0;0;0;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
22.11.2024;00:49;A103;1;0;0;0;0;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
22.11.2024;00:48;A103;1;0;0;0;0;0;0;2;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
22.11.2024;00:47;A103;1;0;0;0;0;3;11;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
22.11.2024;00:46;A103;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
22.11.2024;00:45;A103;1;0;0;2;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
22.11.2024;00:44;A103;1;0;0;1;2;2;9;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
22.11.2024;00:43;A103;1;0;0;0;0;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
22.11.2024;00:42;A103;1;0;0;3;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
22.11.2024;00:41;A103;1;0;0;0;0;3;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
22.11.2024;00:40;A103;1;0;0;0;0;2;2;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
22.11.2024;00:39;A103;1;0;0;2;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
22.11.2024;00:38;A103;1;0;0;2;3;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
22.11.2024;00:37;A103;1;0;0;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
22.11.2024;00:36;A103;1;0;0;0;0;1;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
22.11.2024;00:35;A103;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
22.11.2024;00:34;A103;1;0;0;1;4;1;5;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
22.11.2024;00:33;A103;1;0;0;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
22.11.2024;00:32;A103;1;3;2;2;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
22.11.2024;00:31;A103;1;1;2;1;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
22.11.2024;00:30;A103;1;1;4;1;5;3;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
22.11.2024;00:29;A103;1;0;0;0;0;2;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
22.11.2024;00:28;A103;1;0;0;0;0;0;0;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
22.11.2024;00:27;A103;1;0;0;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
22.11.2024;00:26;A103;1;0;0;0;0;1;5;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
22.11.2024;00:25;A103;1;0;0;0;0;2;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
22.11.2024;00:24;A103;1;0;0;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
22.11.2024;00:23;A103;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
22.11.2024;00:22;A103;1;1;3;2;2;0;0;3;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
22.11.2024;00:21;A103;1;3;2;1;1;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
22.11.2024;00:20;A103;1;0;0;3;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
