Datum;Uhrzeit;Bezeichnung;Intervall;T1Z;T1B;T2Z;T2B;V5Z;V5B;V11Z;V11B;V51Z;V51B;V111Z;V111B
05.07.2024;02:00;A 85;1;0;0;0;0;0;0;3;4;0;0;2;4
05.07.2024;01:59;A 85;1;0;0;0;0;0;0;1;1;0;0;1;1
05.07.2024;01:58;A 85;1;0;0;0;0;0;0;2;2;0;0;1;2
05.07.2024;01:57;A 85;1;0;0;0;0;0;0;0;0;0;0;0;0
05.07.2024;01:56;A 85;1;0;0;0;0;0;0;0;0;0;0;0;0
05.07.2024;01:55;A 85;1;0;0;0;0;0;0;0;0;0;0;0;0
05.07.2024;01:54;A 85;1;0;0;0;0;0;1;0;0;1;1;0;0
05.07.2024;01:53;A 85;1;0;0;0;0;1;1;0;0;0;0;0;0
05.07.2024;01:52;A 85;1;0;0;0;0;0;0;0;0;0;0;0;0
05.07.2024;01:51;A 85;1;0;0;0;0;1;2;1;1;1;1;1;1
05.07.2024;01:50;A 85;1;0;0;0;0;0;0;2;2;0;0;1;1
05.07.2024;01:49;A 85;1;0;0;0;0;0;0;0;0;0;0;0;0
05.07.2024;01:48;A 85;1;0;0;0;0;1;2;0;0;1;1;0;0
05.07.2024;01:47;A 85;1;0;0;0;0;0;0;0;0;0;0;0;0
05.07.2024;01:46;A 85;1;0;0;0;0;0;0;0;1;0;0;1;1
05.07.2024;01:45;A 85;1;0;0;0;0;0;0;1;1;0;0;0;0
05.07.2024;01:44;A 85;1;0;0;0;0;0;0;1;1;0;0;1;1
05.07.2024;01:43;A 85;1;0;0;0;0;2;3;1;1;2;2;1;1
05.07.2024;01:42;A 85;1;0;0;0;0;0;0;1;1;0;0;1;1
05.07.2024;01:41;A 85;1;0;0;0;0;0;0;1;1;0;0;1;1
05.07.2024;01:40;A 85;1;0;0;0;0;0;0;2;1;0;0;1;2
05.07.2024;01:39;A 85;1;0;0;0;0;0;0;0;0;0;0;0;0
05.07.2024;01:38;A 85;1;0;0;0;0;1;2;0;0;1;1;0;0
05.07.2024;01:37;A 85;1;0;0;0;0;0;0;2;3;0;0;2;4
