Datum;Uhrzeit;Bezeichnung;Intervall;V51Z;V51B;V52Z;V52B;V111Z;V111B;V112Z;V112B;V351Z;V351B;TF35aZ;TF35aB;TF35bZ;TF35bB;TBS35aZ;TBS35aB;TBS35bZ;TBS35bB;V1_IOZ;V1_IOB;V2_IOZ;V2_IOB;V3_IOZ;V3_IOB
27.10.2024;02:00;A 48;1;0;0;1;0;4;4;4;4;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;100
27.10.2024;01:59;A 48;1;0;0;0;0;0;0;2;2;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;100
27.10.2024;01:58;A 48;1;5;9;0;0;0;0;3;2;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;100
27.10.2024;01:57;A 48;1;0;0;0;0;0;0;2;2;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;100
27.10.2024;01:56;A 48;1;3;7;0;0;1;27;2;3;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;100
27.10.2024;01:55;A 48;1;1;5;1;3;0;0;5;3;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;100
27.10.2024;01:54;A 48;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;100
27.10.2024;01:53;A 48;1;1;3;0;0;4;4;4;4;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;100
27.10.2024;01:52;A 48;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;100
27.10.2024;01:51;A 48;1;1;3;0;0;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;100
27.10.2024;01:50;A 48;1;3;5;3;5;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;100
27.10.2024;01:49;A 48;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;100
27.10.2024;01:48;A 48;1;1;3;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;100
27.10.2024;01:47;A 48;1;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;100
27.10.2024;01:46;A 48;1;0;0;0;0;0;0;2;1;1;7;0;0;0;0;0;0;0;0;0;100;0;100;0;100
27.10.2024;01:45;A 48;1;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;100
27.10.2024;01:44;A 48;1;2;2;4;5;0;0;3;3;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;100
27.10.2024;01:43;A 48;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;100
27.10.2024;01:42;A 48;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;100
27.10.2024;01:41;A 48;1;1;3;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;100
27.10.2024;01:40;A 48;1;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;100
27.10.2024;01:39;A 48;1;1;3;0;0;0;0;2;2;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;100
27.10.2024;01:38;A 48;1;0;0;0;0;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;100
27.10.2024;01:37;A 48;1;0;0;0;0;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;100
27.10.2024;01:36;A 48;1;0;0;1;3;0;0;2;2;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;100
27.10.2024;01:35;A 48;1;4;6;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;100
27.10.2024;01:34;A 48;1;1;2;0;0;0;0;2;2;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;100
27.10.2024;01:33;A 48;1;0;0;2;2;0;0;4;4;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;100
27.10.2024;01:32;A 48;1;0;0;0;0;0;0;2;2;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;100
27.10.2024;01:31;A 48;1;0;0;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;100
27.10.2024;01:30;A 48;1;2;7;0;0;0;0;3;2;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;100
