Datum;Uhrzeit;Bezeichnung;Intervall;V21Z;V21B;V22Z;V22B;V81Z;V81B;V321Z;V321B;TF32Z;TF32B;TB32Z;TB32B;TF32aZ;TF32aB;TB32aZ;TB32aB
15.06.2024;02:00;A116;1;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15.06.2024;01:59;A116;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15.06.2024;01:58;A116;1;1;8;1;4;1;0;0;0;0;0;0;0;0;0;0;0
15.06.2024;01:57;A116;1;1;6;1;7;1;1;0;0;0;0;0;0;0;0;0;0
15.06.2024;01:56;A116;1;0;0;1;7;1;2;0;0;0;0;0;0;0;0;0;0
15.06.2024;01:55;A116;1;4;9;2;12;2;4;0;0;0;0;0;0;0;0;0;0
15.06.2024;01:54;A116;1;0;0;1;11;0;0;0;0;0;0;0;0;0;0;0;0
15.06.2024;01:53;A116;1;0;0;1;9;1;2;0;0;0;0;1;1;0;0;0;0
15.06.2024;01:52;A116;1;0;0;1;9;1;1;0;0;0;0;0;0;0;0;0;0
15.06.2024;01:51;A116;1;2;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15.06.2024;01:50;A116;1;0;0;4;25;5;5;0;0;0;0;0;0;0;0;0;0
15.06.2024;01:49;A116;1;1;5;1;6;1;1;0;0;0;0;0;0;0;0;0;0
15.06.2024;01:48;A116;1;1;4;0;0;1;1;0;0;0;0;2;3;0;0;0;0
15.06.2024;01:47;A116;1;0;0;2;18;1;1;0;0;0;0;0;0;0;0;0;0
15.06.2024;01:46;A116;1;1;11;2;12;1;1;0;0;0;0;0;0;0;0;0;0
15.06.2024;01:45;A116;1;0;0;1;7;0;0;0;0;0;0;1;0;0;0;0;0
15.06.2024;01:44;A116;1;1;5;1;14;3;6;0;0;0;0;1;2;0;0;0;0
15.06.2024;01:43;A116;1;1;6;1;7;0;0;0;0;0;0;1;0;0;0;0;0
15.06.2024;01:42;A116;1;0;0;1;8;1;2;0;0;0;0;1;1;0;0;0;0
15.06.2024;01:41;A116;1;0;0;1;6;1;1;0;0;0;0;0;0;0;0;0;0
15.06.2024;01:40;A116;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15.06.2024;01:39;A116;1;0;0;0;0;0;0;0;0;0;0;1;12;0;0;0;0
15.06.2024;01:38;A116;1;2;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15.06.2024;01:37;A116;1;3;3;2;9;2;2;0;0;0;0;0;0;0;0;0;0
15.06.2024;01:36;A116;1;2;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15.06.2024;01:35;A116;1;1;3;2;3;1;1;0;0;0;0;0;0;0;0;0;0
15.06.2024;01:34;A116;1;0;0;2;6;1;1;0;0;0;0;0;0;0;0;0;0
15.06.2024;01:33;A116;1;2;1;2;12;2;3;0;0;0;0;1;0;0;0;0;0
15.06.2024;01:32;A116;1;1;3;1;5;1;2;0;0;0;0;0;0;0;0;0;0
15.06.2024;01:31;A116;1;0;0;2;8;2;3;0;0;0;0;0;0;0;0;0;0
15.06.2024;01:30;A116;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15.06.2024;01:29;A116;1;0;0;2;6;1;1;0;0;0;0;0;0;0;0;0;0
15.06.2024;01:28;A116;1;0;0;6;15;3;5;0;0;0;0;1;2;0;0;0;0
15.06.2024;01:27;A116;1;1;3;0;0;0;0;0;0;0;0;2;24;0;0;0;0
15.06.2024;01:26;A116;1;3;47;1;7;1;2;0;0;0;0;0;0;0;0;0;0
15.06.2024;01:25;A116;1;1;0;4;10;2;3;0;0;0;0;0;0;0;0;0;0
15.06.2024;01:24;A116;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15.06.2024;01:23;A116;1;1;3;2;3;1;0;0;0;0;0;0;0;0;0;0;0
15.06.2024;01:22;A116;1;1;4;1;5;1;1;0;0;0;0;1;0;0;0;0;0
15.06.2024;01:21;A116;1;0;0;2;3;1;1;0;0;0;0;0;0;0;0;0;0
15.06.2024;01:20;A116;1;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15.06.2024;01:19;A116;1;0;0;1;3;1;1;0;0;0;0;0;0;0;0;0;0
15.06.2024;01:18;A116;1;1;1;2;20;4;5;0;0;0;0;0;0;0;0;0;0
15.06.2024;01:17;A116;1;6;13;0;0;0;0;0;0;0;0;1;2;0;0;0;0
15.06.2024;01:16;A116;1;2;8;2;9;2;2;0;0;0;0;0;0;0;0;0;0
15.06.2024;01:15;A116;1;2;7;1;4;2;3;0;0;0;0;0;0;0;0;0;0
15.06.2024;01:14;A116;1;1;2;3;12;1;1;0;0;0;0;0;0;0;0;0;0
15.06.2024;01:13;A116;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15.06.2024;01:12;A116;1;3;2;4;9;2;3;0;0;0;0;0;0;0;0;0;0
15.06.2024;01:11;A116;1;0;0;2;10;2;2;0;0;0;0;0;0;0;0;0;0
15.06.2024;01:10;A116;1;3;3;2;11;2;2;0;0;0;0;0;0;0;0;0;0
15.06.2024;01:09;A116;1;0;0;2;6;2;3;0;0;0;0;0;0;0;0;0;0
