Datum;Uhrzeit;Bezeichnung;Intervall;D51Z;D51B;D52Z;D52B;V51Z;V51B;D111Z;D111B;V111Z;V111B;D112Z;D112B;TF35aZ;TF35aB;TB35aZ;TB35aB;TF35bZ;TF35bB;TB35bZ;TB35bB
18.01.2025;01:00;A149;1;1;1;1;0;1;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0
18.01.2025;00:59;A149;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
18.01.2025;00:58;A149;1;1;1;0;0;0;2;1;2;1;8;1;0;0;0;0;0;0;0;0;0
18.01.2025;00:57;A149;1;0;0;1;0;1;4;1;1;1;5;1;0;0;0;0;0;0;0;0;0
18.01.2025;00:56;A149;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
18.01.2025;00:55;A149;1;1;1;1;0;1;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0
18.01.2025;00:54;A149;1;0;0;0;0;0;0;1;0;1;6;1;1;0;0;0;0;0;0;0;0
18.01.2025;00:53;A149;1;5;6;4;4;1;11;1;5;1;3;1;3;0;0;0;0;0;0;0;0
18.01.2025;00:52;A149;1;0;0;0;0;0;0;1;2;3;2;1;3;0;0;0;0;0;0;0;0
18.01.2025;00:51;A149;1;1;1;0;0;1;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0
18.01.2025;00:50;A149;1;0;0;1;0;0;0;2;2;2;18;1;0;0;0;0;0;0;0;0;0
18.01.2025;00:49;A149;1;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0
18.01.2025;00:48;A149;1;1;0;0;0;0;0;2;2;3;16;2;2;0;0;0;0;0;0;0;0
18.01.2025;00:47;A149;1;1;0;1;0;3;4;1;1;1;8;1;1;0;0;0;0;0;0;0;0
18.01.2025;00:46;A149;1;0;0;0;0;0;0;1;1;2;2;1;1;0;0;0;0;0;0;0;0
18.01.2025;00:45;A149;1;1;1;1;0;2;9;1;0;0;0;0;0;0;0;0;0;0;0;0;0
18.01.2025;00:44;A149;1;2;2;0;0;0;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0
18.01.2025;00:43;A149;1;2;2;4;4;3;27;0;0;0;0;0;0;0;0;0;0;0;0;0;0
18.01.2025;00:42;A149;1;1;0;0;0;0;0;1;7;1;2;1;1;0;0;0;0;0;0;0;0
18.01.2025;00:41;A149;1;0;0;1;1;0;0;1;1;1;2;1;1;0;0;0;0;0;0;0;0
18.01.2025;00:40;A149;1;0;0;0;0;0;0;2;2;1;2;1;1;0;0;0;0;0;0;0;0
18.01.2025;00:39;A149;1;0;0;0;0;0;0;2;2;4;14;3;3;0;0;0;0;0;0;0;0
18.01.2025;00:38;A149;1;1;1;1;0;1;8;1;1;1;1;1;1;0;0;0;0;0;0;0;0
18.01.2025;00:37;A149;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
18.01.2025;00:36;A149;1;2;3;2;1;2;16;2;1;1;7;2;2;0;0;0;0;0;0;0;0
18.01.2025;00:35;A149;1;5;5;5;5;1;15;1;3;1;11;1;3;0;0;0;0;0;0;0;0
18.01.2025;00:34;A149;1;0;0;0;0;0;0;1;3;1;5;1;0;0;0;0;0;0;0;0;0
18.01.2025;00:33;A149;1;1;0;1;0;1;6;1;1;1;4;1;1;0;0;0;0;0;0;0;0
18.01.2025;00:32;A149;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
18.01.2025;00:31;A149;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
18.01.2025;00:30;A149;1;1;1;1;0;2;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0
18.01.2025;00:29;A149;1;1;2;1;1;0;0;1;2;1;8;1;2;0;0;0;0;0;0;0;0
18.01.2025;00:28;A149;1;1;1;1;0;2;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0
18.01.2025;00:27;A149;1;1;1;1;0;1;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0
18.01.2025;00:26;A149;1;1;14;0;0;0;12;4;4;3;15;2;2;0;0;0;0;0;0;0;0
18.01.2025;00:25;A149;1;3;23;5;6;2;44;3;2;2;12;1;0;0;0;0;0;0;0;0;0
18.01.2025;00:24;A149;1;1;0;1;1;1;7;2;2;3;7;4;5;0;0;0;0;0;0;0;0
18.01.2025;00:23;A149;1;1;1;1;0;2;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0
18.01.2025;00:22;A149;1;0;0;0;0;0;0;1;1;2;4;1;0;0;0;0;0;0;0;0;0
18.01.2025;00:21;A149;1;0;0;0;0;0;0;1;1;1;10;1;1;0;0;0;0;0;0;0;0
18.01.2025;00:20;A149;1;2;1;1;0;2;16;1;0;1;4;0;0;0;0;0;0;0;0;0;0
18.01.2025;00:19;A149;1;2;2;3;2;4;12;0;0;0;0;1;0;0;0;0;0;0;0;0;0
18.01.2025;00:18;A149;1;3;3;2;1;1;18;0;0;0;0;0;0;0;0;0;0;0;0;0;0
18.01.2025;00:17;A149;1;0;0;1;1;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0
18.01.2025;00:16;A149;1;4;4;4;4;5;27;2;2;2;17;2;2;0;0;0;0;0;0;0;0
18.01.2025;00:15;A149;1;0;0;0;0;0;0;1;1;2;4;1;1;0;0;0;0;0;0;0;0
18.01.2025;00:14;A149;1;0;0;1;0;1;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0
18.01.2025;00:13;A149;1;3;3;3;2;1;20;1;0;1;1;1;1;0;0;0;0;0;0;0;0
18.01.2025;00:12;A149;1;3;3;3;3;4;29;2;1;1;4;1;0;0;0;0;0;0;0;0;0
18.01.2025;00:11;A149;1;0;0;1;1;2;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0
18.01.2025;00:10;A149;1;0;0;0;0;0;0;1;1;1;6;1;1;0;0;0;0;0;0;0;0
18.01.2025;00:09;A149;1;2;4;1;0;1;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0
18.01.2025;00:08;A149;1;4;3;3;2;2;21;2;3;3;13;3;5;0;0;0;0;0;0;0;0
18.01.2025;00:07;A149;1;2;2;2;1;4;15;1;0;0;0;0;0;0;0;0;0;0;0;0;0
18.01.2025;00:06;A149;1;1;1;1;1;1;8;1;1;1;5;1;0;0;0;0;0;0;0;0;0
18.01.2025;00:05;A149;1;1;0;1;0;1;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0
18.01.2025;00:04;A149;1;2;2;3;2;2;16;1;0;1;0;1;1;0;0;0;0;0;0;0;0
18.01.2025;00:03;A149;1;1;3;2;2;0;0;3;9;5;32;1;4;0;0;0;0;0;0;0;0
18.01.2025;00:02;A149;1;0;0;0;0;0;0;1;0;2;1;2;5;0;0;0;0;0;0;0;0
18.01.2025;00:01;A149;1;1;1;1;0;2;8;1;1;2;2;1;1;0;0;0;0;0;0;0;0
18.01.2025;00:00;A149;1;2;2;2;2;1;16;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17.01.2025;23:59;A149;1;1;1;1;0;1;8;1;0;0;0;0;0;0;0;0;0;0;0;0;0
17.01.2025;23:58;A149;1;0;0;0;0;0;0;2;2;1;14;1;1;0;0;0;0;0;0;0;0
17.01.2025;23:57;A149;1;2;66;2;1;1;72;7;8;2;13;3;3;0;0;0;0;0;0;0;0
