Datum;Uhrzeit;Bezeichnung;Intervall;D51Z;D51B;D52Z;D52B;V51Z;V51B;D111Z;D111B;V111Z;V111B;D112Z;D112B;TF35aZ;TF35aB;TB35aZ;TB35aB;TF35bZ;TF35bB;TB35bZ;TB35bB
28.02.2025;01:00;A149;1;3;3;3;2;2;23;0;0;0;0;0;0;0;0;0;0;0;0;0;0
28.02.2025;00:59;A149;1;0;0;0;0;0;0;1;1;1;8;1;0;0;0;0;0;0;0;0;0
28.02.2025;00:58;A149;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
28.02.2025;00:57;A149;1;1;1;1;0;1;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0
28.02.2025;00:56;A149;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
28.02.2025;00:55;A149;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
28.02.2025;00:54;A149;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
28.02.2025;00:53;A149;1;0;0;0;0;0;0;1;1;1;7;1;0;0;0;0;0;0;0;0;0
28.02.2025;00:52;A149;1;0;0;0;0;0;0;1;1;1;7;1;0;0;0;0;0;0;0;0;0
28.02.2025;00:51;A149;1;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
28.02.2025;00:50;A149;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
28.02.2025;00:49;A149;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
28.02.2025;00:48;A149;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
28.02.2025;00:47;A149;1;0;0;0;0;0;0;2;2;2;12;2;2;0;0;0;0;0;0;0;0
28.02.2025;00:46;A149;1;1;1;1;0;1;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0
28.02.2025;00:45;A149;1;1;1;0;0;0;8;1;0;1;4;1;1;0;0;0;0;0;0;0;0
28.02.2025;00:44;A149;1;0;0;1;0;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0
28.02.2025;00:43;A149;1;1;1;1;0;1;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0
28.02.2025;00:42;A149;1;0;0;1;0;0;0;1;1;1;8;1;1;0;0;0;0;0;0;0;0
28.02.2025;00:41;A149;1;1;1;1;0;1;8;1;1;1;9;1;1;0;0;0;0;0;0;0;0
28.02.2025;00:40;A149;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
28.02.2025;00:39;A149;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
28.02.2025;00:38;A149;1;1;1;1;0;1;9;1;1;1;6;1;0;0;0;0;0;0;0;0;0
28.02.2025;00:37;A149;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
28.02.2025;00:36;A149;1;1;0;1;0;1;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0
28.02.2025;00:35;A149;1;2;2;2;1;0;0;1;4;1;7;1;4;0;0;0;0;0;0;0;0
28.02.2025;00:34;A149;1;1;1;1;0;1;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0
28.02.2025;00:33;A149;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
28.02.2025;00:32;A149;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
28.02.2025;00:31;A149;1;1;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0
28.02.2025;00:30;A149;1;2;2;2;1;2;29;0;0;0;0;0;0;0;0;0;0;0;0;0;0
28.02.2025;00:29;A149;1;3;2;2;1;1;13;1;1;1;6;1;1;0;0;0;0;0;0;0;0
28.02.2025;00:28;A149;1;1;3;1;2;2;11;1;0;0;0;0;0;0;0;0;0;0;0;0;0
28.02.2025;00:27;A149;1;2;2;3;3;2;23;1;2;1;12;1;2;0;0;0;0;0;0;0;0
28.02.2025;00:26;A149;1;1;2;0;0;0;0;2;4;1;13;1;2;0;0;0;0;0;0;0;0
28.02.2025;00:25;A149;1;0;0;0;0;0;0;0;0;1;2;1;0;0;0;0;0;0;0;0;0
28.02.2025;00:24;A149;1;1;34;1;2;1;46;2;3;0;0;2;2;0;0;0;0;0;0;1;2
28.02.2025;00:23;A149;1;1;1;1;0;1;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0
28.02.2025;00:22;A149;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
28.02.2025;00:21;A149;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
28.02.2025;00:20;A149;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
28.02.2025;00:19;A149;1;1;0;1;0;1;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0
28.02.2025;00:18;A149;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
28.02.2025;00:17;A149;1;1;1;1;0;1;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0
28.02.2025;00:16;A149;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
28.02.2025;00:15;A149;1;0;0;0;0;0;0;1;1;1;3;1;1;0;0;0;0;0;0;0;0
28.02.2025;00:14;A149;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
28.02.2025;00:13;A149;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
28.02.2025;00:12;A149;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
28.02.2025;00:11;A149;1;0;0;0;0;0;0;3;3;3;24;2;2;0;0;0;0;0;0;0;0
28.02.2025;00:10;A149;1;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0
28.02.2025;00:09;A149;1;0;0;0;0;0;0;2;2;2;13;1;1;0;0;0;0;0;0;0;0
28.02.2025;00:08;A149;1;0;0;0;0;0;0;1;1;1;7;2;1;0;0;0;0;0;0;0;0
28.02.2025;00:07;A149;1;2;3;3;4;1;10;2;4;1;11;0;0;0;0;0;0;0;0;0;0
28.02.2025;00:06;A149;1;0;0;0;0;0;0;1;1;2;6;3;5;0;0;0;0;0;0;0;0
28.02.2025;00:05;A149;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
28.02.2025;00:04;A149;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;0;0;0;0
28.02.2025;00:03;A149;1;1;1;1;0;1;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0
28.02.2025;00:02;A149;1;1;2;1;1;1;11;2;2;1;6;1;0;0;0;0;0;0;0;0;0
28.02.2025;00:01;A149;1;2;2;1;0;1;14;1;1;1;10;1;1;0;0;0;0;0;0;0;0
28.02.2025;00:00;A149;1;0;0;1;0;1;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0
27.02.2025;23:59;A149;1;0;0;0;0;0;0;1;1;2;9;1;1;0;0;0;0;0;0;0;0
27.02.2025;23:58;A149;1;2;2;3;1;1;6;1;2;1;9;1;3;0;0;0;0;0;0;0;0
27.02.2025;23:57;A149;1;1;1;1;0;1;10;1;1;1;4;1;1;0;0;0;0;0;0;0;0
27.02.2025;23:56;A149;1;2;10;2;1;2;21;2;3;0;0;1;2;0;0;0;0;0;0;0;0
27.02.2025;23:55;A149;1;1;23;1;2;2;24;0;0;0;0;0;0;0;0;0;0;0;0;0;0
27.02.2025;23:54;A149;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
27.02.2025;23:53;A149;1;3;3;2;1;0;16;2;1;1;4;1;1;0;0;0;0;0;0;0;0
27.02.2025;23:52;A149;1;0;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
27.02.2025;23:51;A149;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
27.02.2025;23:50;A149;1;1;1;1;1;1;16;0;0;0;0;0;0;0;0;0;0;0;0;0;0
27.02.2025;23:49;A149;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
27.02.2025;23:48;A149;1;1;1;1;0;1;12;1;1;3;15;2;2;0;0;0;0;0;0;0;0
27.02.2025;23:47;A149;1;0;0;0;0;0;0;1;1;1;6;1;0;0;0;0;0;0;0;0;0
27.02.2025;23:46;A149;1;1;1;1;0;1;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0
27.02.2025;23:45;A149;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
27.02.2025;23:44;A149;1;0;0;0;0;0;0;1;1;1;9;0;0;0;0;0;0;0;0;0;0
27.02.2025;23:43;A149;1;1;1;1;0;1;9;0;0;0;0;1;0;0;0;0;0;0;0;0;0
27.02.2025;23:42;A149;1;3;3;3;2;3;22;0;0;0;0;0;0;0;0;0;0;0;0;0;0
27.02.2025;23:41;A149;1;1;1;1;0;1;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0
27.02.2025;23:40;A149;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
27.02.2025;23:39;A149;1;4;3;3;2;3;34;2;1;1;4;1;1;0;0;0;0;0;0;0;0
27.02.2025;23:38;A149;1;2;4;5;2;2;10;2;5;3;18;1;2;0;0;0;0;0;0;0;0
27.02.2025;23:37;A149;1;1;2;2;3;1;10;2;4;3;18;3;8;0;0;0;0;0;0;0;0
27.02.2025;23:36;A149;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
27.02.2025;23:35;A149;1;2;2;2;1;1;21;1;1;1;7;1;1;0;0;0;0;0;0;0;0
27.02.2025;23:34;A149;1;2;2;2;1;2;21;1;0;0;0;0;0;0;0;0;0;0;0;0;0
27.02.2025;23:33;A149;1;1;1;1;1;1;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0
27.02.2025;23:32;A149;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
27.02.2025;23:31;A149;1;1;1;0;0;0;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0
27.02.2025;23:30;A149;1;1;1;1;0;2;11;2;1;2;13;0;0;0;0;0;0;0;0;0;0
27.02.2025;23:29;A149;1;1;0;1;0;0;0;2;5;2;16;3;2;0;0;0;0;0;0;0;0
27.02.2025;23:28;A149;1;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0
