Datum;Uhrzeit;Bezeichnung;Intervall;D11Z;D11B;V13Z;V13B;V15Z;V15B;D12Z;D12B;V14Z;V14B;V16Z;V16B;D31Z;D31B;V33Z;V33B;D32Z;D32B;V34Z;V34B;D41Z;D41B;D42Z;D42B;V43Z;V43B;V44Z;V44B;V45Z;V45B;TF38Z;TF38B;TB38Z;TB38B;TF41Z;TF41B;TB41Z;TB41B;V1Z;V1B;V2Z;V2B;V3Z;V3B;V4Z;V4B;V5Z;V5B;V6Z;V6B
20.10.2024;02:00;A146;1;2;2;2;8;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;12;2;2;2;17;2;10;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;100;0;100;0;100;0;100
20.10.2024;01:59;A146;1;2;0;2;3;2;2;2;1;3;7;4;5;2;1;4;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;100;0;100;0;100;0;100
20.10.2024;01:58;A146;1;1;1;1;4;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;100;0;100;0;100;0;100
20.10.2024;01:57;A146;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;100;0;100;0;100;0;100
20.10.2024;01:56;A146;1;0;0;0;0;0;0;0;0;0;0;0;0;2;5;2;19;0;0;0;0;2;8;2;2;1;18;1;10;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;100;0;100;0;100;0;100
20.10.2024;01:55;A146;1;1;1;1;3;2;2;1;0;2;3;2;2;0;0;0;0;1;0;0;0;1;6;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;100;0;100;0;100;0;100
20.10.2024;01:54;A146;1;0;0;0;0;0;0;1;0;1;3;2;2;2;1;2;14;0;0;0;0;1;1;2;1;2;5;1;6;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;100;0;100;0;100;0;100
20.10.2024;01:53;A146;1;1;1;1;4;2;3;0;0;0;0;0;0;1;0;2;4;0;0;0;0;1;7;1;0;1;8;2;6;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;100;0;100;0;100;0;100
20.10.2024;01:52;A146;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;4;0;0;0;0;1;2;1;1;1;8;1;6;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;100;0;100;0;100;0;100
20.10.2024;01:51;A146;1;2;2;2;5;0;0;2;0;1;2;2;2;1;0;1;4;0;0;0;0;3;5;2;2;2;13;2;13;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;100;0;100;0;100;0;100
20.10.2024;01:50;A146;1;0;0;0;0;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;39;1;2;0;46;0;4;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;100;0;100;0;100;0;100
20.10.2024;01:49;A146;1;2;2;0;3;0;0;1;0;2;5;0;0;1;0;1;3;2;0;0;0;1;3;2;2;2;12;2;15;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;100;0;100;0;100;0;100
20.10.2024;01:48;A146;1;0;0;1;3;3;4;1;0;2;7;2;2;0;0;0;0;0;1;0;0;2;36;2;2;1;16;2;10;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;100;0;100;0;100;0;100
20.10.2024;01:47;A146;1;0;0;0;0;0;0;1;0;0;0;0;0;1;0;1;3;2;3;1;5;2;21;2;2;2;18;1;11;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;100;0;100;0;100;0;100
20.10.2024;01:46;A146;1;2;1;1;3;2;2;2;0;1;2;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;100;0;100;0;100;0;100
20.10.2024;01:45;A146;1;1;1;1;3;2;2;0;0;0;0;0;0;0;0;0;0;2;16;1;4;2;41;1;1;1;8;1;5;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;100;0;100;0;100;0;100
20.10.2024;01:44;A146;1;0;0;0;0;0;0;1;1;1;5;2;2;0;0;0;0;0;0;1;2;2;14;1;1;1;9;1;6;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;100;0;100;0;100;0;100
20.10.2024;01:43;A146;1;0;0;0;0;0;0;1;1;1;6;2;3;0;0;0;0;0;0;0;0;1;3;2;1;2;14;3;10;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;100;0;100;0;100;0;100
20.10.2024;01:42;A146;1;0;0;0;0;0;0;2;1;2;6;2;2;0;0;0;0;0;0;0;0;2;6;2;2;2;20;2;13;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;100;0;100;0;100;0;100
