Datum;Uhrzeit;Bezeichnung;Intervall;T1_sZ;T1_sB;T1_bZ;T1_bB;T2_sZ;T2_sB;T2_bZ;T2_bB;IR51Z;IR51B;IR111Z;IR111B
04.06.2024;02:00;A169;1;0;0;0;0;0;0;0;0;0;0;0;0
04.06.2024;01:59;A169;1;2;6;0;0;0;0;0;0;0;0;0;0
04.06.2024;01:58;A169;1;1;1;1;7;0;0;0;0;0;0;0;0
04.06.2024;01:57;A169;1;0;0;0;0;0;0;0;0;0;0;0;0
04.06.2024;01:56;A169;1;2;4;1;4;0;0;0;0;0;0;0;0
04.06.2024;01:55;A169;1;0;0;0;0;0;0;0;0;0;0;0;0
04.06.2024;01:54;A169;1;1;5;1;9;0;0;0;0;0;0;0;0
04.06.2024;01:53;A169;1;0;0;0;0;0;0;0;0;0;0;0;0
04.06.2024;01:52;A169;1;1;4;0;0;0;0;0;0;0;0;0;0
04.06.2024;01:51;A169;1;1;4;0;0;0;0;0;0;0;0;0;0
04.06.2024;01:50;A169;1;1;1;1;5;0;0;0;0;0;0;0;0
04.06.2024;01:49;A169;1;1;4;1;1;0;0;0;0;0;0;0;0
04.06.2024;01:48;A169;1;2;3;3;14;0;0;0;0;0;0;0;0
04.06.2024;01:47;A169;1;3;13;3;12;0;0;0;0;0;0;0;0
04.06.2024;01:46;A169;1;2;4;2;8;0;0;0;0;0;0;0;0
04.06.2024;01:45;A169;1;1;1;1;5;0;0;0;0;0;0;0;0
04.06.2024;01:44;A169;1;0;0;1;3;0;0;0;0;0;0;0;0
04.06.2024;01:43;A169;1;2;8;0;0;0;0;0;0;0;0;0;0
04.06.2024;01:42;A169;1;0;0;0;0;0;0;0;0;0;0;0;0
04.06.2024;01:41;A169;1;1;4;1;3;0;0;0;0;0;0;0;0
04.06.2024;01:40;A169;1;2;9;2;20;0;0;0;0;0;0;0;0
04.06.2024;01:39;A169;1;2;6;1;9;0;0;0;0;0;0;0;0
04.06.2024;01:38;A169;1;1;1;1;2;0;0;0;0;0;0;0;0
04.06.2024;01:37;A169;1;0;0;0;0;0;0;0;0;0;0;0;0
04.06.2024;01:36;A169;1;1;1;1;6;0;0;0;0;0;0;0;0
04.06.2024;01:35;A169;1;1;1;1;1;0;0;0;0;0;0;0;0
04.06.2024;01:34;A169;1;1;5;0;0;0;0;0;0;0;0;0;0
