Datum;Uhrzeit;Bezeichnung;Intervall;D11Z;D11B;D12Z;D12B;D13Z;D13B;D14Z;D14B;D21Z;D21B;D22Z;D22B;D31Z;D31B;D32Z;D32B;D33Z;D33B;D41Z;D41B;D42Z;D42B;D57Z;D57B;A5_M1_460Z;A5_M1_460B;A57_M2_464Z;A57_M2_464B;T7_8Z;T7_8B;D43Z;D43B
04.06.2024;02:00;A 10;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;4;9;0;0;0;0;0;0;0;0;0;0;0;0;1;2
04.06.2024;01:59;A 10;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0
04.06.2024;01:58;A 10;1;0;0;0;0;0;0;0;0;1;29;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1
04.06.2024;01:57;A 10;1;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
04.06.2024;01:56;A 10;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
04.06.2024;01:55;A 10;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0
04.06.2024;01:54;A 10;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
04.06.2024;01:53;A 10;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;3
04.06.2024;01:52;A 10;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;4
04.06.2024;01:51;A 10;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
04.06.2024;01:50;A 10;1;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2
04.06.2024;01:49;A 10;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;21;0;0;0;0;0;0;0;0;0;0;0;0
04.06.2024;01:48;A 10;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
04.06.2024;01:47;A 10;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1
04.06.2024;01:46;A 10;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;2;1;1;1;0;48;0;0;0;0;0;0;0;0;0;0;0;0
04.06.2024;01:45;A 10;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;74;0;0;0;0;0;0;0;0;0;0;0;0
04.06.2024;01:44;A 10;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;72;0;0;0;0;0;0;0;0;0;0;0;0
04.06.2024;01:43;A 10;1;0;0;1;2;1;1;0;0;0;0;0;0;0;0;0;0;1;1;1;20;0;0;0;0;0;0;0;0;0;0;2;3
04.06.2024;01:42;A 10;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;77;0;0;0;0;0;0;0;0;0;0;1;2
04.06.2024;01:41;A 10;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;21;0;0;0;0;0;0;0;0;0;0;1;1
04.06.2024;01:40;A 10;1;0;0;0;0;0;0;0;0;0;0;1;1;0;0;1;1;1;2;0;0;0;0;0;0;0;0;0;0;0;0;2;3
04.06.2024;01:39;A 10;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0
04.06.2024;01:38;A 10;1;0;0;0;0;1;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1
04.06.2024;01:37;A 10;1;0;0;0;0;0;0;0;0;0;45;0;47;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
04.06.2024;01:36;A 10;1;0;0;0;0;0;0;0;0;1;8;1;16;0;0;0;0;2;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0
04.06.2024;01:35;A 10;1;0;0;0;0;0;0;0;0;1;2;1;38;0;0;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
04.06.2024;01:34;A 10;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
04.06.2024;01:33;A 10;1;0;0;1;2;1;1;0;0;0;0;0;0;1;1;0;0;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0
04.06.2024;01:32;A 10;1;0;0;1;1;1;1;0;0;0;0;0;0;1;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
04.06.2024;01:31;A 10;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;32;0;0;0;0;0;0;0;0;0;0;1;1
04.06.2024;01:30;A 10;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;10;1;31;0;0;0;0;0;0;0;0;0;0;0;0
04.06.2024;01:29;A 10;1;1;5;1;1;1;1;0;0;0;0;1;1;0;0;0;0;0;0;1;6;0;0;0;0;0;0;0;0;0;0;0;0
04.06.2024;01:28;A 10;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;58;0;0;0;0;0;0;0;0;0;0;1;1
04.06.2024;01:27;A 10;1;0;0;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
04.06.2024;01:26;A 10;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
04.06.2024;01:25;A 10;1;0;0;0;0;0;0;0;0;2;10;2;8;0;0;0;0;1;2;1;5;0;0;0;35;0;0;0;0;0;0;1;2
04.06.2024;01:24;A 10;1;1;1;0;0;0;0;0;0;1;7;0;0;0;0;0;0;0;0;0;0;0;0;1;45;0;0;0;0;0;0;0;0
04.06.2024;01:23;A 10;1;0;0;0;0;0;0;0;0;0;0;1;1;1;1;0;0;2;3;0;0;0;0;0;0;0;0;0;0;1;5;1;1
04.06.2024;01:22;A 10;1;0;0;0;0;0;0;0;0;1;19;0;0;0;0;1;0;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0
04.06.2024;01:21;A 10;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
04.06.2024;01:20;A 10;1;0;0;0;0;0;0;0;0;0;0;2;2;1;1;0;0;0;0;0;0;0;0;1;4;0;0;0;0;0;0;0;0
04.06.2024;01:19;A 10;1;2;2;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;2;1;13;0;0;0;0;0;0;0;0;0;0;0;0
04.06.2024;01:18;A 10;1;0;0;1;1;0;0;0;0;1;38;1;2;2;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
04.06.2024;01:17;A 10;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
04.06.2024;01:16;A 10;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0
04.06.2024;01:15;A 10;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;4
04.06.2024;01:14;A 10;1;0;0;1;2;0;0;0;0;1;4;0;0;1;2;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
04.06.2024;01:13;A 10;1;0;0;1;1;1;1;0;0;0;0;1;1;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1
04.06.2024;01:12;A 10;1;1;1;0;0;0;0;0;0;0;0;1;3;0;0;0;0;0;0;1;2;0;0;1;3;0;0;1;2;0;0;1;0
04.06.2024;01:11;A 10;1;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
04.06.2024;01:10;A 10;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
04.06.2024;01:09;A 10;1;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
04.06.2024;01:08;A 10;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1
04.06.2024;01:07;A 10;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
04.06.2024;01:06;A 10;1;0;0;0;0;1;2;0;0;1;1;1;1;1;1;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
04.06.2024;01:05;A 10;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;17;0;0;0;0;0;0;0;0;1;2
04.06.2024;01:04;A 10;1;0;0;1;2;0;0;0;0;1;3;1;59;0;0;0;0;0;0;0;50;0;0;0;0;0;0;0;0;0;0;0;0
04.06.2024;01:03;A 10;1;1;2;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;2;1;14;0;0;0;0;0;0;0;0;0;0;1;1
