Datum;Uhrzeit;Bezeichnung;Intervall;D11Z;D11B;D12Z;D12B;D13Z;D13B;D14Z;D14B;D21Z;D21B;D22Z;D22B;D31Z;D31B;D32Z;D32B;D33Z;D33B;D41Z;D41B;D42Z;D42B;D57Z;D57B;A5_M1_460Z;A5_M1_460B;A57_M2_464Z;A57_M2_464B;T7_8Z;T7_8B;D43Z;D43B
01.08.2024;02:00;A 10;1;1;1;0;0;0;0;0;0;0;100;0;100;1;1;0;0;0;0;0;51;0;0;0;0;0;0;0;0;0;0;0;0
01.08.2024;01:59;A 10;1;0;0;1;2;1;2;0;0;0;100;0;100;0;0;0;0;1;2;3;20;0;0;0;0;0;0;0;0;0;0;0;0
01.08.2024;01:58;A 10;1;0;0;0;0;0;0;0;0;0;100;0;100;0;0;0;0;0;0;1;3;0;0;0;0;0;0;0;0;0;0;0;0
01.08.2024;01:57;A 10;1;0;0;0;0;0;0;0;0;0;100;0;100;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01.08.2024;01:56;A 10;1;1;2;2;3;0;0;0;0;0;100;0;100;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01.08.2024;01:55;A 10;1;0;0;0;0;0;0;0;0;0;100;0;100;0;0;0;0;0;0;1;80;0;0;0;0;0;0;0;0;0;0;0;0
01.08.2024;01:54;A 10;1;0;0;0;0;0;0;0;0;0;100;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01.08.2024;01:53;A 10;1;0;0;0;0;0;0;0;0;0;100;0;100;0;0;0;0;0;0;0;0;0;51;0;0;0;0;0;0;0;0;0;0
01.08.2024;01:52;A 10;1;0;0;0;0;0;0;0;0;0;100;0;100;0;0;0;0;0;0;0;0;1;15;0;0;0;0;0;0;0;0;3;16
01.08.2024;01:51;A 10;1;1;1;0;0;0;0;0;0;0;100;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;3
01.08.2024;01:50;A 10;1;0;0;1;0;0;0;0;0;0;100;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01.08.2024;01:49;A 10;1;0;0;0;0;0;0;0;0;0;100;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;3
01.08.2024;01:48;A 10;1;0;0;1;2;0;0;0;0;0;100;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2
01.08.2024;01:47;A 10;1;0;0;0;0;0;0;0;0;0;100;0;100;2;2;0;0;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01.08.2024;01:46;A 10;1;0;0;1;2;0;0;0;0;0;100;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01.08.2024;01:45;A 10;1;0;0;0;0;0;0;0;0;0;100;0;100;1;1;0;0;0;0;0;0;0;36;0;0;0;0;0;0;0;0;1;1
01.08.2024;01:44;A 10;1;0;0;1;2;0;0;0;0;0;100;0;100;0;0;0;0;0;0;0;0;1;63;0;0;0;0;0;0;0;0;0;0
01.08.2024;01:43;A 10;1;0;0;1;2;0;0;0;0;0;100;0;100;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01.08.2024;01:42;A 10;1;0;0;1;1;0;0;0;0;0;100;0;100;0;0;0;0;0;0;1;2;0;0;0;0;0;0;0;0;0;0;0;0
01.08.2024;01:41;A 10;1;0;0;1;1;1;2;0;0;0;100;0;100;0;0;0;0;0;0;1;68;0;0;0;0;0;0;0;0;1;14;2;3
01.08.2024;01:40;A 10;1;0;0;0;0;0;0;0;0;0;100;0;100;0;0;1;1;0;0;0;67;0;0;0;0;0;0;0;0;1;1;0;0
01.08.2024;01:39;A 10;1;0;0;0;0;0;0;0;0;0;100;0;100;1;2;0;0;0;0;1;4;0;0;0;0;0;0;0;0;0;0;1;2
01.08.2024;01:38;A 10;1;0;0;1;2;0;0;0;0;0;100;0;100;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;3
01.08.2024;01:37;A 10;1;0;0;0;0;0;0;0;0;0;100;0;100;2;9;5;4;1;2;1;1;0;0;0;0;0;0;0;0;0;0;2;4
01.08.2024;01:36;A 10;1;0;0;0;0;0;0;0;0;0;100;0;100;0;0;0;0;1;2;1;3;0;0;0;0;0;0;0;0;0;0;1;1
01.08.2024;01:35;A 10;1;0;0;0;0;0;0;0;0;0;100;0;100;0;0;0;0;1;3;0;0;0;0;0;0;0;0;0;0;0;0;1;1
01.08.2024;01:34;A 10;1;1;1;0;0;0;0;0;0;0;100;0;100;0;0;0;0;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01.08.2024;01:33;A 10;1;0;0;1;3;0;0;0;0;0;100;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1
01.08.2024;01:32;A 10;1;0;0;0;0;0;0;0;0;0;100;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01.08.2024;01:31;A 10;1;0;0;0;1;0;1;0;0;0;100;0;100;0;0;1;0;1;2;0;0;0;0;0;0;0;0;0;0;0;0;2;3
01.08.2024;01:30;A 10;1;1;2;1;0;1;1;0;0;0;100;0;100;1;1;0;0;0;0;0;18;0;0;0;0;0;0;0;0;0;0;1;1
01.08.2024;01:29;A 10;1;1;1;0;0;0;0;0;0;0;100;0;100;0;0;0;0;0;0;1;39;0;0;0;0;0;0;0;0;0;0;1;2
01.08.2024;01:28;A 10;1;0;0;0;0;0;0;0;0;0;100;0;100;0;0;1;2;0;0;1;36;0;0;0;0;0;0;0;0;0;0;1;2
01.08.2024;01:27;A 10;1;0;0;0;0;0;0;0;0;0;100;0;100;0;0;0;0;1;3;0;0;0;0;0;0;0;0;0;0;0;0;1;1
01.08.2024;01:26;A 10;1;0;0;0;0;0;0;0;0;0;100;0;100;0;0;0;0;0;0;1;48;0;0;0;0;0;0;0;0;0;0;0;0
01.08.2024;01:25;A 10;1;0;0;0;0;0;0;0;0;0;100;0;100;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;1;3;1;1
01.08.2024;01:24;A 10;1;1;1;0;0;0;0;0;0;0;100;0;100;0;0;0;0;1;2;0;0;0;0;0;0;0;0;0;0;0;0;1;1
01.08.2024;01:23;A 10;1;1;2;1;2;1;1;0;0;0;100;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01.08.2024;01:22;A 10;1;0;0;0;1;0;0;0;0;0;100;0;100;0;0;1;1;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0
01.08.2024;01:21;A 10;1;0;0;1;2;0;0;0;0;0;100;0;100;0;0;0;0;0;0;1;94;0;0;0;0;0;0;0;0;0;0;0;0
01.08.2024;01:20;A 10;1;1;2;0;0;0;0;0;0;0;100;0;100;1;1;0;0;1;2;0;0;0;0;0;0;0;0;0;0;0;0;2;4
01.08.2024;01:19;A 10;1;0;0;0;0;0;0;0;0;0;100;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;5
01.08.2024;01:18;A 10;1;0;0;0;0;0;0;0;0;0;100;0;100;1;2;0;0;1;1;1;13;0;0;0;0;0;0;0;0;1;1;0;0
01.08.2024;01:17;A 10;1;0;0;0;0;0;0;0;0;0;100;0;100;0;0;0;0;0;0;0;0;2;3;0;0;0;0;0;0;0;0;0;0
01.08.2024;01:16;A 10;1;0;0;1;2;0;0;0;0;0;100;0;100;0;0;0;0;2;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01.08.2024;01:15;A 10;1;0;0;0;1;0;0;0;0;0;100;0;100;1;2;0;0;2;5;0;6;0;0;0;0;0;0;0;0;0;0;1;1
01.08.2024;01:14;A 10;1;0;0;1;0;0;0;0;0;0;100;0;100;0;0;0;0;2;5;1;44;0;0;0;0;0;0;0;0;0;0;1;1
01.08.2024;01:13;A 10;1;0;0;0;0;1;1;0;0;0;100;0;100;0;0;0;0;0;0;0;89;1;38;0;0;0;0;1;2;0;0;0;0
01.08.2024;01:12;A 10;1;0;0;0;0;0;0;0;0;0;100;0;100;0;0;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;1;1
01.08.2024;01:11;A 10;1;1;2;0;1;0;0;0;0;0;100;0;100;1;1;0;0;2;4;0;54;0;0;0;0;0;0;0;0;0;0;0;0
01.08.2024;01:10;A 10;1;0;0;2;2;0;0;0;0;0;100;0;100;0;0;0;0;3;5;1;18;1;2;0;0;0;0;0;0;0;0;0;0
01.08.2024;01:09;A 10;1;0;0;0;0;0;0;0;0;1;62;1;62;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01.08.2024;01:07;A 10;1;0;0;0;0;0;0;0;0;0;100;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;3
01.08.2024;01:06;A 10;1;0;0;0;0;0;0;0;0;0;100;0;100;0;0;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01.08.2024;01:05;A 10;1;0;0;1;2;0;0;0;0;0;100;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01.08.2024;01:04;A 10;1;0;0;0;0;0;0;0;0;0;100;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01.08.2024;01:03;A 10;1;0;0;1;1;0;0;0;0;1;87;1;87;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1
01.08.2024;01:01;A 10;1;0;0;1;1;0;0;0;0;0;100;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1
01.08.2024;01:00;A 10;1;1;1;0;0;0;0;0;0;0;100;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;5
01.08.2024;00:59;A 10;1;0;0;0;0;1;1;0;0;0;100;0;100;0;0;1;1;0;0;0;0;1;42;0;0;0;0;0;0;0;0;0;0
01.08.2024;00:58;A 10;1;0;0;0;0;0;0;0;0;0;100;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;5
01.08.2024;00:57;A 10;1;0;0;1;1;0;0;0;0;0;100;0;100;0;0;0;0;0;0;0;52;0;0;0;0;0;0;0;0;0;0;1;2
01.08.2024;00:56;A 10;1;0;0;0;0;1;2;0;0;0;100;0;100;0;0;1;2;1;2;1;22;0;0;0;0;0;0;0;0;0;0;1;3
01.08.2024;00:55;A 10;1;0;0;0;0;0;0;0;0;0;100;0;100;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3
01.08.2024;00:54;A 10;1;0;0;1;1;1;1;0;0;0;100;0;100;1;1;1;1;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01.08.2024;00:53;A 10;1;0;0;1;2;0;0;0;0;0;100;0;100;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01.08.2024;00:52;A 10;1;0;0;0;0;0;0;0;0;0;100;0;100;1;1;1;1;3;8;0;0;1;29;0;0;0;0;0;0;0;0;0;0
01.08.2024;00:51;A 10;1;1;2;1;1;0;0;0;0;0;100;0;100;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1
01.08.2024;00:50;A 10;1;0;0;0;0;1;1;0;0;0;100;0;100;0;0;1;1;1;3;0;0;0;52;0;0;0;0;0;0;0;0;1;1
01.08.2024;00:49;A 10;1;0;0;1;2;0;0;0;0;0;100;0;100;1;1;1;1;2;5;1;17;1;6;0;0;0;0;0;0;1;2;1;1
01.08.2024;00:48;A 10;1;1;1;1;1;0;0;0;0;0;100;0;100;0;0;0;0;1;8;1;40;0;20;0;0;0;0;0;0;0;0;1;2
01.08.2024;00:47;A 10;1;0;0;0;0;0;0;0;0;0;100;0;100;0;0;0;0;1;2;0;0;1;19;0;0;0;0;0;0;0;0;0;0
01.08.2024;00:46;A 10;1;0;0;0;0;0;0;0;0;0;100;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;5
01.08.2024;00:45;A 10;1;0;0;0;0;0;0;0;0;0;100;0;100;0;0;0;0;0;0;1;44;0;0;0;0;0;0;0;0;0;0;0;0
01.08.2024;00:44;A 10;1;1;1;0;0;1;1;0;0;1;5;1;5;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01.08.2024;00:43;A 10;1;0;0;1;2;1;2;0;0;0;100;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;4
01.08.2024;00:42;A 10;1;0;0;0;0;0;0;0;0;0;100;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1
01.08.2024;00:41;A 10;1;0;0;1;1;0;0;0;0;0;100;0;100;1;2;1;1;1;2;0;0;0;0;0;0;0;0;0;0;0;0;4;5
01.08.2024;00:40;A 10;1;0;0;1;2;1;2;0;0;0;100;0;100;1;1;1;1;1;1;0;2;0;1;0;0;0;0;0;0;0;0;1;2
01.08.2024;00:39;A 10;1;0;0;1;1;0;0;0;0;0;100;0;100;0;0;1;1;0;0;1;29;1;31;0;0;0;0;0;0;0;0;1;2
01.08.2024;00:38;A 10;1;0;0;2;3;1;1;0;0;0;100;0;100;0;0;0;0;0;0;1;35;1;1;0;0;0;0;0;0;0;0;2;4
01.08.2024;00:37;A 10;1;1;1;1;1;0;0;0;0;0;100;0;100;0;0;0;0;0;0;0;68;0;0;0;0;0;0;0;0;0;0;0;0
01.08.2024;00:36;A 10;1;0;0;1;2;0;0;0;0;0;100;0;100;1;2;1;1;1;2;1;18;1;37;0;0;0;0;0;0;0;0;1;2
01.08.2024;00:35;A 10;1;0;0;0;0;1;2;0;0;0;100;0;100;0;0;0;0;3;7;0;0;0;33;0;0;0;0;0;0;0;0;1;1
01.08.2024;00:34;A 10;1;1;2;2;3;0;0;0;0;0;100;0;100;0;0;0;0;2;5;0;9;1;12;0;0;0;0;0;0;0;0;1;1
01.08.2024;00:33;A 10;1;1;3;0;0;0;0;0;0;0;100;0;100;0;0;0;0;0;0;1;46;0;0;0;0;0;0;0;0;0;0;1;2
01.08.2024;00:32;A 10;1;0;0;0;0;0;0;0;0;0;100;0;100;1;1;2;2;2;4;0;0;0;0;0;0;0;0;0;0;0;0;1;2
01.08.2024;00:31;A 10;1;0;0;0;0;0;0;0;0;0;100;0;100;0;0;0;0;0;0;0;0;1;68;0;0;0;0;0;0;0;0;0;0
01.08.2024;00:30;A 10;1;0;0;1;1;1;1;0;0;0;100;0;100;1;1;1;2;1;3;1;4;1;2;0;0;0;0;0;0;2;16;1;2
01.08.2024;00:29;A 10;1;0;0;1;2;0;0;0;0;0;100;0;100;0;0;1;1;0;0;0;55;0;0;0;0;0;0;0;0;0;0;0;0
01.08.2024;00:28;A 10;1;0;0;0;0;1;1;0;0;0;100;0;100;1;1;0;0;0;0;1;9;0;0;0;0;0;0;0;0;1;2;1;2
01.08.2024;00:27;A 10;1;0;0;0;0;0;0;0;0;0;100;0;100;1;1;2;3;0;0;1;1;0;0;0;0;1;2;0;0;0;0;1;1
01.08.2024;00:26;A 10;1;0;0;0;0;0;0;0;0;0;100;0;100;1;1;1;2;2;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0
