Datum;Uhrzeit;Bezeichnung;Intervall;T2_sZ;T2_sB;T2_bZ;T2_bB;T3_sZ;T3_sB;T3_bZ;T3_bB;TFWZ;TFWB
26.06.2024;19:14;A130;1;0;0;0;0;0;0;0;0;;
26.06.2024;19:13;A130;1;0;0;0;0;0;0;0;0;;
26.06.2024;19:12;A130;1;0;0;0;0;0;0;0;0;;
26.06.2024;19:11;A130;1;0;0;0;0;0;0;0;0;;
26.06.2024;19:10;A130;1;0;0;0;0;0;0;0;0;;
26.06.2024;19:09;A130;1;0;0;0;0;0;0;0;0;;
26.06.2024;19:08;A130;1;0;0;0;0;0;0;0;0;;
26.06.2024;19:07;A130;1;0;0;0;0;0;0;0;0;;
26.06.2024;19:06;A130;1;0;0;3;3;0;0;0;0;;
26.06.2024;19:05;A130;1;0;0;0;0;0;0;0;0;;
26.06.2024;19:04;A130;1;0;0;0;0;0;0;0;0;;
26.06.2024;19:03;A130;1;0;0;0;0;0;0;0;0;;
26.06.2024;19:02;A130;1;0;0;0;0;0;0;0;0;;
26.06.2024;19:01;A130;1;0;0;0;0;0;0;0;0;;
26.06.2024;19:00;A130;1;0;0;0;0;0;0;0;0;;
26.06.2024;18:59;A130;1;0;0;0;0;0;0;0;0;;
26.06.2024;18:58;A130;1;0;0;1;7;0;0;26;13;;
26.06.2024;18:57;A130;1;0;0;1;4;0;0;6;3;;
26.06.2024;18:56;A130;1;0;0;0;0;0;0;0;0;;
26.06.2024;18:55;A130;1;0;0;0;0;0;0;0;0;;
26.06.2024;18:54;A130;1;0;0;0;0;0;0;0;0;;
26.06.2024;18:53;A130;1;0;0;0;0;0;0;0;0;;
26.06.2024;18:52;A130;1;0;0;0;0;0;0;0;0;;
26.06.2024;18:51;A130;1;0;0;0;0;0;0;0;0;;
26.06.2024;18:50;A130;1;0;0;0;0;0;0;0;0;;
26.06.2024;18:49;A130;1;0;0;0;0;0;0;0;0;;
26.06.2024;18:48;A130;1;0;0;0;0;0;0;0;0;;
26.06.2024;18:47;A130;1;0;0;0;0;0;0;0;0;;
26.06.2024;18:46;A130;1;0;0;0;0;0;0;0;0;;
26.06.2024;18:45;A130;1;0;0;0;0;0;0;0;0;;
26.06.2024;18:44;A130;1;0;0;0;0;0;0;0;0;;
26.06.2024;18:43;A130;1;0;0;0;0;0;0;0;0;;
26.06.2024;18:42;A130;1;0;0;0;0;0;0;0;0;;
26.06.2024;18:41;A130;1;0;0;0;0;0;0;0;0;;
26.06.2024;18:40;A130;1;0;0;0;0;0;0;0;0;;
26.06.2024;18:39;A130;1;0;0;0;0;0;0;0;0;;
26.06.2024;18:38;A130;1;0;0;0;0;0;0;0;0;;
26.06.2024;18:37;A130;1;0;0;0;0;0;0;0;0;;
26.06.2024;18:36;A130;1;0;0;0;0;0;0;0;0;;
26.06.2024;18:35;A130;1;0;0;0;0;0;0;0;0;;
26.06.2024;18:34;A130;1;0;0;0;0;0;0;0;0;;
26.06.2024;18:33;A130;1;0;0;0;0;0;0;0;0;;
26.06.2024;18:32;A130;1;0;0;0;0;0;0;0;0;;
26.06.2024;18:31;A130;1;0;0;0;0;0;0;0;0;;
26.06.2024;18:30;A130;1;0;0;0;0;0;0;0;0;;
26.06.2024;18:29;A130;1;0;0;0;0;0;0;0;0;;
26.06.2024;18:28;A130;1;0;0;0;0;0;0;0;0;;
26.06.2024;18:27;A130;1;0;0;0;0;0;0;0;0;;
26.06.2024;18:26;A130;1;0;0;0;0;0;0;0;0;;
26.06.2024;18:25;A130;1;0;0;0;0;0;0;0;0;;
26.06.2024;18:24;A130;1;0;0;0;0;0;0;0;0;;
26.06.2024;18:23;A130;1;0;0;0;0;0;0;0;0;;
26.06.2024;18:22;A130;1;0;0;0;0;0;0;0;0;;
26.06.2024;18:21;A130;1;0;0;0;0;0;0;0;0;;
26.06.2024;18:20;A130;1;0;0;0;0;0;0;0;0;;
26.06.2024;18:19;A130;1;0;0;0;0;0;0;0;0;;
26.06.2024;18:18;A130;1;0;0;0;0;0;0;0;0;;
26.06.2024;18:17;A130;1;0;0;0;0;0;0;0;0;;
26.06.2024;18:16;A130;1;0;0;0;0;0;0;0;0;;
26.06.2024;18:15;A130;1;0;0;0;0;0;0;0;0;;
26.06.2024;18:14;A130;1;0;0;0;0;0;0;0;0;;
26.06.2024;18:13;A130;1;0;0;0;0;0;0;0;0;;
26.06.2024;18:12;A130;1;0;0;0;0;0;0;0;0;;
26.06.2024;18:11;A130;1;0;0;0;0;0;0;0;0;;
26.06.2024;18:10;A130;1;0;0;0;0;0;0;0;0;;
26.06.2024;18:09;A130;1;0;0;0;0;0;0;0;0;;
26.06.2024;18:08;A130;1;0;0;0;0;0;0;0;0;;
26.06.2024;18:07;A130;1;0;0;0;0;0;0;0;0;;
26.06.2024;18:06;A130;1;0;0;0;0;0;0;0;0;;
26.06.2024;18:05;A130;1;0;0;0;0;0;0;0;0;;
26.06.2024;18:04;A130;1;0;0;0;0;0;0;0;0;;
26.06.2024;18:03;A130;1;0;0;0;0;0;0;0;0;;
26.06.2024;18:02;A130;1;0;0;0;0;0;0;0;0;;
26.06.2024;18:01;A130;1;0;0;0;0;0;0;0;0;;
26.06.2024;18:00;A130;1;0;0;0;0;0;0;0;0;;
26.06.2024;17:59;A130;1;0;0;0;0;0;0;0;0;;
26.06.2024;17:58;A130;1;0;0;0;0;0;0;0;0;;
26.06.2024;17:57;A130;1;0;0;0;0;1;0;0;0;;
26.06.2024;17:56;A130;1;0;0;0;0;0;0;0;0;;
26.06.2024;17:55;A130;1;0;0;0;0;0;0;0;0;;
26.06.2024;17:54;A130;1;0;0;0;0;0;0;0;0;;
26.06.2024;17:53;A130;1;0;0;0;0;0;0;0;0;;
26.06.2024;17:52;A130;1;0;0;0;0;0;0;0;0;;
26.06.2024;17:51;A130;1;0;0;0;0;0;0;0;0;;
26.06.2024;17:50;A130;1;0;0;0;0;0;0;0;0;;
26.06.2024;17:49;A130;1;0;0;0;0;0;0;0;0;;
26.06.2024;17:48;A130;1;0;0;0;0;0;0;3;0;;
26.06.2024;17:47;A130;1;0;0;0;0;0;0;0;0;;
26.06.2024;17:46;A130;1;0;0;0;0;0;0;0;0;;
26.06.2024;17:45;A130;1;3;3;1;3;1;0;9;3;;
26.06.2024;17:44;A130;1;0;0;1;2;0;0;2;0;;
26.06.2024;17:43;A130;1;0;0;0;0;0;0;0;0;;
26.06.2024;17:42;A130;1;0;0;0;0;0;0;0;0;;
26.06.2024;17:41;A130;1;0;0;0;0;0;0;0;0;;
26.06.2024;17:40;A130;1;0;0;0;0;0;0;0;0;;
26.06.2024;17:39;A130;1;0;0;0;0;0;0;0;0;;
26.06.2024;17:38;A130;1;0;0;0;0;0;0;1;0;;
26.06.2024;17:37;A130;1;0;0;0;0;0;0;0;0;;
26.06.2024;17:36;A130;1;0;0;0;0;0;0;0;0;;
26.06.2024;17:35;A130;1;0;0;0;0;0;0;0;0;;
26.06.2024;17:34;A130;1;0;0;0;0;0;0;0;0;;
26.06.2024;17:33;A130;1;0;0;0;0;0;0;0;0;;
26.06.2024;17:32;A130;1;0;0;0;0;1;0;0;0;;
26.06.2024;17:31;A130;1;0;0;0;0;0;0;0;0;;
26.06.2024;17:30;A130;1;0;0;0;0;0;0;0;0;;
26.06.2024;17:29;A130;1;0;0;0;0;0;0;0;0;;
26.06.2024;17:28;A130;1;0;0;0;0;0;0;0;0;;
26.06.2024;17:27;A130;1;0;0;0;0;0;0;0;0;;
26.06.2024;17:26;A130;1;0;0;0;0;0;0;0;0;;
26.06.2024;17:25;A130;1;0;0;0;0;0;0;3;1;;
26.06.2024;17:24;A130;1;0;0;0;0;0;0;0;0;;
26.06.2024;17:23;A130;1;0;0;0;0;0;0;0;0;;
26.06.2024;17:22;A130;1;0;0;0;0;0;0;0;0;;
26.06.2024;17:21;A130;1;0;0;0;0;0;0;0;0;;
26.06.2024;17:20;A130;1;0;0;0;0;0;0;0;0;;
26.06.2024;17:19;A130;1;0;0;0;0;0;0;0;0;;
26.06.2024;17:18;A130;1;0;0;0;0;0;0;0;0;;
26.06.2024;17:17;A130;1;0;0;0;0;0;0;0;0;;
26.06.2024;17:16;A130;1;0;0;0;0;0;0;0;0;;
26.06.2024;17:15;A130;1;0;0;0;0;0;0;0;0;;
26.06.2024;17:14;A130;1;0;0;0;0;0;0;0;0;;
26.06.2024;17:13;A130;1;0;0;0;0;0;0;0;0;;
26.06.2024;17:12;A130;1;0;0;0;0;0;0;0;0;;
26.06.2024;17:11;A130;1;0;0;0;0;0;0;0;0;;
26.06.2024;17:10;A130;1;0;0;0;0;0;0;0;0;;
26.06.2024;17:09;A130;1;0;0;0;0;0;0;0;0;;
26.06.2024;17:08;A130;1;0;0;0;0;0;0;0;0;;
26.06.2024;17:07;A130;1;0;0;0;0;6;4;0;0;;
26.06.2024;17:06;A130;1;1;4;0;0;4;2;0;0;;
26.06.2024;17:05;A130;1;0;0;0;0;0;0;0;0;;
26.06.2024;17:04;A130;1;1;4;0;0;3;1;0;0;;
26.06.2024;17:03;A130;1;0;0;0;0;0;0;0;0;;
26.06.2024;17:02;A130;1;3;1;0;0;0;0;0;0;;
26.06.2024;17:01;A130;1;1;1;0;0;0;0;0;0;;
26.06.2024;17:00;A130;1;0;0;0;0;0;0;0;0;;
26.06.2024;16:59;A130;1;0;0;0;0;0;0;0;0;;
26.06.2024;16:58;A130;1;0;0;1;1;0;0;0;0;;
26.06.2024;16:57;A130;1;0;0;0;0;0;0;0;0;;
26.06.2024;16:56;A130;1;0;0;0;0;0;0;0;0;;
26.06.2024;16:55;A130;1;0;0;0;0;0;0;0;0;;
26.06.2024;16:54;A130;1;0;0;0;0;0;0;0;0;;
26.06.2024;16:53;A130;1;0;0;0;0;0;0;0;0;;
26.06.2024;16:52;A130;1;0;0;0;0;0;0;0;0;;
26.06.2024;16:51;A130;1;0;0;0;0;0;0;0;0;;
26.06.2024;16:50;A130;1;0;0;0;0;0;0;0;0;;
26.06.2024;16:49;A130;1;0;0;0;0;0;0;0;0;;
26.06.2024;16:48;A130;1;0;0;5;18;0;0;3;2;;
26.06.2024;16:47;A130;1;0;0;0;0;0;0;0;0;;
26.06.2024;16:46;A130;1;0;0;0;0;0;0;0;0;;
26.06.2024;16:45;A130;1;0;0;0;0;0;0;0;0;;
26.06.2024;16:44;A130;1;0;0;0;0;0;0;0;0;;
26.06.2024;16:43;A130;1;0;0;0;0;0;0;0;0;;
26.06.2024;16:42;A130;1;0;0;0;0;0;0;0;0;;
26.06.2024;16:41;A130;1;0;0;0;0;0;0;0;0;;
26.06.2024;16:40;A130;1;0;0;0;0;0;0;0;0;;
26.06.2024;16:39;A130;1;0;0;0;0;0;0;0;0;;
26.06.2024;16:38;A130;1;0;0;0;0;1;0;0;0;;
26.06.2024;16:37;A130;1;0;0;1;8;0;0;4;1;;
26.06.2024;16:36;A130;1;0;0;0;0;0;0;0;0;;
26.06.2024;16:35;A130;1;3;10;0;0;0;0;0;0;;
26.06.2024;16:34;A130;1;0;0;0;0;0;0;0;0;;
26.06.2024;16:33;A130;1;0;0;0;0;0;0;0;0;;
26.06.2024;16:32;A130;1;0;0;0;0;0;0;0;0;;
26.06.2024;16:31;A130;1;0;0;0;0;0;0;0;0;;
26.06.2024;16:30;A130;1;0;0;0;0;0;0;0;0;;
26.06.2024;16:29;A130;1;0;0;0;0;3;2;0;0;;
26.06.2024;16:28;A130;1;0;0;0;0;0;0;0;0;;
26.06.2024;16:27;A130;1;0;0;0;0;0;0;0;0;;
26.06.2024;16:26;A130;1;0;0;0;0;0;0;0;0;;
26.06.2024;16:25;A130;1;0;0;0;0;0;0;0;0;;
26.06.2024;16:24;A130;1;0;0;0;0;0;0;1;0;;
26.06.2024;16:23;A130;1;0;0;0;0;0;0;0;0;;
26.06.2024;16:22;A130;1;0;0;0;0;0;0;0;0;;
26.06.2024;16:21;A130;1;0;0;0;0;0;0;0;0;;
26.06.2024;16:20;A130;1;0;0;0;0;0;0;0;0;;
26.06.2024;16:19;A130;1;0;0;0;0;0;0;0;0;;
26.06.2024;16:18;A130;1;0;0;0;0;0;0;0;0;;
26.06.2024;16:17;A130;1;0;0;0;0;0;0;0;0;;
26.06.2024;16:16;A130;1;0;0;0;0;0;0;0;0;;
26.06.2024;16:15;A130;1;0;0;0;0;0;0;0;0;;
26.06.2024;16:14;A130;1;0;0;0;0;0;0;0;0;;
26.06.2024;16:13;A130;1;0;0;0;0;0;0;0;0;;
26.06.2024;16:12;A130;1;0;0;0;0;0;0;0;0;;
26.06.2024;16:11;A130;1;0;0;0;0;0;0;0;0;;
26.06.2024;14:51;A130;1;0;0;0;0;0;0;0;0;;
26.06.2024;14:22;A130;1;0;0;0;0;0;0;0;0;;
26.06.2024;14:04;A130;1;0;0;0;0;0;0;0;0;;
26.06.2024;13:55;A130;1;0;0;0;0;0;0;0;0;;
26.06.2024;13:46;A130;1;0;0;0;0;0;0;0;0;;
26.06.2024;13:45;A130;1;0;0;0;0;0;0;0;0;;
26.06.2024;12:23;A130;1;0;0;0;0;0;0;0;0;;
26.06.2024;12:02;A130;1;0;0;0;0;0;0;0;0;;
26.06.2024;11:56;A130;1;0;0;0;0;0;0;0;0;;
26.06.2024;11:47;A130;1;0;0;0;0;0;0;0;0;;
26.06.2024;11:36;A130;1;0;0;0;0;0;0;0;0;;
26.06.2024;11:26;A130;1;0;0;0;0;0;0;0;0;;
26.06.2024;11:22;A130;1;0;0;0;0;0;0;0;0;;
26.06.2024;10:29;A130;1;0;0;0;0;1;0;0;0;;
26.06.2024;10:27;A130;1;0;0;0;0;0;0;0;0;;
26.06.2024;09:13;A130;1;0;0;0;0;0;0;0;0;;
26.06.2024;09:09;A130;1;0;0;0;0;0;0;0;0;;
26.06.2024;08:46;A130;1;0;0;0;0;0;0;0;0;;
26.06.2024;08:40;A130;1;0;0;0;0;0;0;0;0;;
26.06.2024;08:29;A130;1;0;0;0;0;0;0;0;0;;
26.06.2024;07:29;A130;1;0;0;1;11;0;0;5;2;;
26.06.2024;07:28;A130;1;0;0;1;0;0;0;0;0;;
26.06.2024;07:20;A130;1;0;0;0;0;0;0;0;0;;
26.06.2024;07:15;A130;1;0;0;0;0;0;0;0;0;;
26.06.2024;07:12;A130;1;0;0;4;12;0;0;15;6;;
26.06.2024;07:03;A130;1;0;0;2;7;0;0;2;0;;
26.06.2024;07:01;A130;1;0;0;0;0;0;0;0;0;;
26.06.2024;06:48;A130;1;0;0;0;0;0;0;0;0;;
26.06.2024;06:45;A130;1;0;0;0;0;0;0;0;0;;
26.06.2024;06:39;A130;1;0;0;0;0;0;0;0;0;;
26.06.2024;06:36;A130;1;0;0;0;0;0;0;0;0;;
26.06.2024;05:46;A130;1;0;0;0;0;0;0;0;0;;
26.06.2024;05:41;A130;1;0;0;0;0;0;0;0;0;;
