Datum;Uhrzeit;Bezeichnung;Intervall;V51_A9/M2_510Z;V51_A9/M2_510B;H51_A135/1_492Z;H51_A135/1_492B;A51_M1_493Z;A51_M1_493B;H55_A110/M3_12XZ;H55_A110/M3_12XB;A55_M2_1290/12XZ;A55_M2_1290/12XB;MP3_SL_A110Z;MP3_SL_A110B;Anf_32Z;Anf_32B
12.02.2025;05:00;A 74;1;1;8;1;11;0;0;0;0;0;0;0;0;0;0
12.02.2025;04:59;A 74;1;1;9;1;8;0;0;0;0;0;0;0;0;0;0
12.02.2025;04:58;A 74;1;0;0;0;0;1;7;0;0;0;0;0;0;0;0
12.02.2025;04:57;A 74;1;0;0;0;0;2;24;1;3;0;0;0;0;0;0
12.02.2025;04:56;A 74;1;0;0;0;0;1;13;0;0;0;0;0;0;0;0
12.02.2025;04:55;A 74;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12.02.2025;04:54;A 74;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12.02.2025;04:53;A 74;1;0;0;0;0;1;7;0;0;0;0;0;0;0;0
12.02.2025;04:52;A 74;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12.02.2025;04:51;A 74;1;0;0;0;0;1;6;0;0;0;0;0;0;0;0
12.02.2025;04:50;A 74;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12.02.2025;04:49;A 74;1;1;8;1;15;1;14;0;0;0;0;0;0;0;0
12.02.2025;04:48;A 74;1;0;0;0;0;0;44;1;22;0;0;0;0;0;0
12.02.2025;04:47;A 74;1;0;0;0;0;0;100;0;0;0;0;0;0;0;0
12.02.2025;04:46;A 74;1;0;0;0;0;0;100;0;0;0;0;0;0;0;0
12.02.2025;04:45;A 74;1;0;0;0;0;3;17;1;11;0;0;0;0;0;0
12.02.2025;04:44;A 74;1;2;25;3;20;0;0;1;5;0;0;0;0;0;0
12.02.2025;04:43;A 74;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12.02.2025;04:42;A 74;1;1;8;1;15;0;0;0;0;0;0;0;0;0;0
12.02.2025;04:41;A 74;1;1;12;1;10;1;14;0;0;0;0;0;0;0;0
12.02.2025;04:40;A 74;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12.02.2025;04:39;A 74;1;1;13;1;9;0;0;0;0;0;0;0;0;0;0
12.02.2025;04:38;A 74;1;0;0;0;0;1;13;0;0;0;0;0;0;0;0
12.02.2025;04:37;A 74;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12.02.2025;04:36;A 74;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12.02.2025;04:35;A 74;1;0;0;0;0;1;15;1;4;0;0;0;0;0;0
12.02.2025;04:34;A 74;1;0;0;0;0;1;4;0;0;0;0;0;0;0;0
12.02.2025;04:33;A 74;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12.02.2025;04:32;A 74;1;0;8;0;7;0;0;0;0;0;0;0;0;0;0
12.02.2025;04:31;A 74;1;1;8;1;4;1;6;0;0;0;0;0;0;0;0
12.02.2025;04:30;A 74;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12.02.2025;04:29;A 74;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12.02.2025;04:28;A 74;1;1;21;2;19;0;0;0;0;0;0;0;0;0;0
12.02.2025;04:27;A 74;1;0;0;0;0;1;11;0;0;0;0;0;0;0;0
12.02.2025;04:26;A 74;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12.02.2025;04:25;A 74;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12.02.2025;04:24;A 74;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12.02.2025;04:23;A 74;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12.02.2025;04:22;A 74;1;0;6;0;8;0;0;0;0;0;0;0;0;0;0
12.02.2025;04:21;A 74;1;2;27;2;13;0;0;0;0;0;0;0;0;0;0
12.02.2025;04:20;A 74;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12.02.2025;04:19;A 74;1;0;0;0;0;0;0;1;3;0;0;0;0;0;0
12.02.2025;04:18;A 74;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12.02.2025;04:17;A 74;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12.02.2025;04:16;A 74;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12.02.2025;04:15;A 74;1;0;0;0;0;1;11;1;0;0;0;0;0;0;0
12.02.2025;04:14;A 74;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12.02.2025;04:13;A 74;1;0;0;0;0;1;7;0;0;0;0;0;0;0;0
12.02.2025;04:12;A 74;1;2;14;1;11;0;0;0;0;0;0;0;0;0;0
12.02.2025;04:11;A 74;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12.02.2025;04:10;A 74;1;0;0;0;0;0;0;1;12;0;0;0;0;0;0
12.02.2025;04:09;A 74;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12.02.2025;04:08;A 74;1;0;0;0;0;0;0;1;37;0;0;0;0;0;0
12.02.2025;04:07;A 74;1;1;15;1;2;0;0;0;0;0;0;0;0;0;0
12.02.2025;04:06;A 74;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12.02.2025;04:05;A 74;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12.02.2025;04:04;A 74;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12.02.2025;04:03;A 74;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12.02.2025;04:02;A 74;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12.02.2025;04:01;A 74;1;0;0;0;0;2;21;0;0;0;0;0;0;0;0
12.02.2025;04:00;A 74;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12.02.2025;03:59;A 74;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12.02.2025;03:58;A 74;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12.02.2025;03:57;A 74;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12.02.2025;03:56;A 74;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12.02.2025;03:55;A 74;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12.02.2025;03:54;A 74;1;0;0;0;0;3;22;1;1;0;0;0;0;0;0
12.02.2025;03:53;A 74;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12.02.2025;03:52;A 74;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12.02.2025;03:51;A 74;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12.02.2025;03:50;A 74;1;0;0;0;0;0;0;2;41;0;0;0;0;0;0
12.02.2025;03:49;A 74;1;1;6;1;7;0;0;0;0;0;0;0;0;0;0
12.02.2025;03:48;A 74;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12.02.2025;03:47;A 74;1;0;0;0;0;1;11;0;0;0;0;0;0;0;0
12.02.2025;03:46;A 74;1;1;14;1;13;0;0;0;0;1;15;0;0;0;0
12.02.2025;03:45;A 74;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12.02.2025;03:44;A 74;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12.02.2025;03:43;A 74;1;1;0;1;6;0;0;0;0;0;0;0;0;0;0
12.02.2025;03:42;A 74;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12.02.2025;03:41;A 74;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12.02.2025;03:40;A 74;1;0;0;0;0;0;0;1;40;0;0;0;0;0;0
12.02.2025;03:39;A 74;1;1;13;1;8;0;0;0;0;0;0;0;0;0;0
12.02.2025;03:38;A 74;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12.02.2025;03:37;A 74;1;0;0;0;0;0;0;1;3;0;0;0;0;0;0
12.02.2025;03:36;A 74;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12.02.2025;03:35;A 74;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12.02.2025;03:34;A 74;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12.02.2025;03:33;A 74;1;1;22;1;9;0;0;0;0;0;0;0;0;0;0
12.02.2025;03:32;A 74;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12.02.2025;03:31;A 74;1;2;7;2;12;0;0;0;0;0;0;0;0;0;0
12.02.2025;03:30;A 74;1;0;0;0;0;1;10;0;0;0;0;0;0;0;0
12.02.2025;03:29;A 74;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12.02.2025;03:28;A 74;1;0;0;0;0;1;11;0;0;0;0;0;0;0;0
12.02.2025;03:27;A 74;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12.02.2025;03:26;A 74;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12.02.2025;03:25;A 74;1;0;0;0;0;0;3;0;0;0;0;0;0;0;0
12.02.2025;03:24;A 74;1;0;0;0;0;1;5;0;0;0;0;0;0;0;0
12.02.2025;03:23;A 74;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12.02.2025;03:22;A 74;1;1;4;1;6;0;0;0;0;0;0;0;0;0;0
12.02.2025;03:21;A 74;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12.02.2025;03:20;A 74;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12.02.2025;03:19;A 74;1;1;9;1;12;0;0;0;0;0;0;0;0;0;0
12.02.2025;03:18;A 74;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12.02.2025;03:17;A 74;1;0;0;0;0;1;20;0;0;0;0;0;0;0;0
12.02.2025;03:16;A 74;1;0;0;0;0;1;3;0;0;0;0;0;0;0;0
12.02.2025;03:15;A 74;1;0;0;0;0;1;11;0;0;0;0;0;0;0;0
12.02.2025;03:14;A 74;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12.02.2025;03:13;A 74;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12.02.2025;03:12;A 74;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12.02.2025;03:11;A 74;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12.02.2025;03:10;A 74;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12.02.2025;03:09;A 74;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12.02.2025;03:08;A 74;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12.02.2025;03:07;A 74;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12.02.2025;03:06;A 74;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12.02.2025;03:05;A 74;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12.02.2025;03:04;A 74;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12.02.2025;03:03;A 74;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12.02.2025;03:02;A 74;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12.02.2025;03:01;A 74;1;0;0;0;0;1;14;0;0;0;0;0;0;0;0
12.02.2025;03:00;A 74;1;0;0;0;0;1;12;0;0;0;0;0;0;0;0
12.02.2025;02:59;A 74;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12.02.2025;02:58;A 74;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12.02.2025;02:57;A 74;1;2;8;1;8;1;7;0;0;0;0;0;0;0;0
12.02.2025;02:56;A 74;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12.02.2025;02:55;A 74;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12.02.2025;02:54;A 74;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12.02.2025;02:53;A 74;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12.02.2025;02:52;A 74;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12.02.2025;02:51;A 74;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12.02.2025;02:50;A 74;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12.02.2025;02:49;A 74;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12.02.2025;02:48;A 74;1;1;13;1;5;0;0;0;0;0;0;0;0;0;0
12.02.2025;02:47;A 74;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12.02.2025;02:46;A 74;1;0;0;0;0;1;14;0;0;0;0;0;0;0;0
12.02.2025;02:45;A 74;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12.02.2025;02:44;A 74;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12.02.2025;02:43;A 74;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12.02.2025;02:42;A 74;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12.02.2025;02:41;A 74;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12.02.2025;02:40;A 74;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12.02.2025;02:39;A 74;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12.02.2025;02:38;A 74;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12.02.2025;02:37;A 74;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12.02.2025;02:36;A 74;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12.02.2025;02:35;A 74;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12.02.2025;02:34;A 74;1;0;0;0;0;0;8;0;0;0;0;0;0;0;0
12.02.2025;02:33;A 74;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0
12.02.2025;02:32;A 74;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12.02.2025;02:31;A 74;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12.02.2025;02:30;A 74;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12.02.2025;02:29;A 74;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12.02.2025;02:28;A 74;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12.02.2025;02:27;A 74;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12.02.2025;02:26;A 74;1;0;0;0;0;0;0;0;0;1;7;0;0;0;0
12.02.2025;02:25;A 74;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12.02.2025;02:24;A 74;1;0;0;0;0;0;0;1;41;0;0;0;0;0;0
12.02.2025;02:23;A 74;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12.02.2025;02:22;A 74;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12.02.2025;02:21;A 74;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12.02.2025;02:20;A 74;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12.02.2025;02:19;A 74;1;0;0;0;0;1;22;1;3;0;0;0;0;0;0
12.02.2025;02:18;A 74;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12.02.2025;02:17;A 74;1;0;0;0;0;1;11;0;0;0;0;0;0;0;0
12.02.2025;02:16;A 74;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12.02.2025;02:15;A 74;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0
12.02.2025;02:14;A 74;1;1;5;1;6;0;0;0;0;0;0;0;0;0;0
12.02.2025;02:13;A 74;1;0;0;0;0;1;9;0;0;0;0;0;0;0;0
12.02.2025;02:12;A 74;1;1;5;1;2;0;0;0;0;0;0;0;0;0;0
12.02.2025;02:11;A 74;1;1;6;1;7;0;0;0;0;0;0;0;0;0;0
12.02.2025;02:10;A 74;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12.02.2025;02:09;A 74;1;0;0;0;0;2;9;0;0;0;0;0;0;0;0
12.02.2025;02:08;A 74;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12.02.2025;02:07;A 74;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12.02.2025;02:06;A 74;1;0;0;0;0;1;14;0;0;0;0;0;0;0;0
12.02.2025;02:05;A 74;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12.02.2025;02:04;A 74;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12.02.2025;02:03;A 74;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12.02.2025;02:02;A 74;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12.02.2025;02:01;A 74;1;0;0;0;0;1;12;0;0;0;0;0;0;0;0
12.02.2025;02:00;A 74;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12.02.2025;01:59;A 74;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12.02.2025;01:58;A 74;1;0;0;0;0;0;0;0;0;1;6;0;0;0;0
12.02.2025;01:57;A 74;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12.02.2025;01:56;A 74;1;0;0;0;0;1;13;0;0;0;0;0;0;0;0
12.02.2025;01:55;A 74;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12.02.2025;01:54;A 74;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12.02.2025;01:53;A 74;1;1;9;1;11;0;0;0;0;0;0;0;0;0;0
12.02.2025;01:52;A 74;1;0;0;0;0;1;13;2;1;0;0;0;0;0;0
12.02.2025;01:51;A 74;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12.02.2025;01:50;A 74;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12.02.2025;01:49;A 74;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12.02.2025;01:48;A 74;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12.02.2025;01:47;A 74;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12.02.2025;01:46;A 74;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12.02.2025;01:45;A 74;1;0;0;0;0;0;3;0;0;0;0;0;0;0;0
12.02.2025;01:44;A 74;1;0;0;0;0;1;9;0;0;0;0;0;0;0;0
12.02.2025;01:43;A 74;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12.02.2025;01:42;A 74;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12.02.2025;01:41;A 74;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12.02.2025;01:40;A 74;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12.02.2025;01:39;A 74;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12.02.2025;01:38;A 74;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12.02.2025;01:37;A 74;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12.02.2025;01:36;A 74;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12.02.2025;01:35;A 74;1;0;0;0;0;1;14;0;0;0;0;0;0;0;0
12.02.2025;01:34;A 74;1;0;6;0;6;0;0;0;0;0;0;0;0;0;0
12.02.2025;01:33;A 74;1;1;2;1;2;0;0;0;0;0;0;0;0;0;0
12.02.2025;01:32;A 74;1;0;0;0;0;1;13;0;0;0;0;0;0;0;0
12.02.2025;01:31;A 74;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12.02.2025;01:30;A 74;1;0;0;0;0;0;11;0;0;0;0;0;0;0;0
12.02.2025;01:29;A 74;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0
12.02.2025;01:28;A 74;1;0;0;0;0;1;7;0;0;0;0;0;0;0;0
12.02.2025;01:27;A 74;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12.02.2025;01:26;A 74;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12.02.2025;01:25;A 74;1;0;0;0;0;1;12;0;0;0;0;0;0;0;0
12.02.2025;01:24;A 74;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12.02.2025;01:23;A 74;1;0;0;0;0;1;15;1;37;0;0;0;0;0;0
12.02.2025;01:22;A 74;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12.02.2025;01:21;A 74;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12.02.2025;01:20;A 74;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12.02.2025;01:19;A 74;1;1;1;1;11;2;21;0;0;0;0;0;0;0;0
12.02.2025;01:18;A 74;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12.02.2025;01:17;A 74;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12.02.2025;01:16;A 74;1;1;8;1;11;0;0;0;0;0;0;0;0;0;0
12.02.2025;01:15;A 74;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12.02.2025;01:14;A 74;1;0;0;0;0;1;11;0;0;0;0;0;0;0;0
12.02.2025;01:13;A 74;1;0;4;0;7;0;0;0;0;0;0;0;0;0;0
12.02.2025;01:12;A 74;1;1;7;1;7;0;4;0;0;1;7;0;0;0;0
12.02.2025;01:11;A 74;1;0;0;0;0;1;6;0;0;0;0;0;0;0;0
12.02.2025;01:10;A 74;1;0;0;0;0;0;0;0;0;1;4;0;0;0;0
12.02.2025;01:09;A 74;1;0;0;1;12;1;13;0;0;0;0;0;0;0;0
12.02.2025;01:08;A 74;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12.02.2025;01:07;A 74;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12.02.2025;01:06;A 74;1;0;0;0;0;2;26;0;0;0;0;0;0;0;0
12.02.2025;01:05;A 74;1;2;4;1;16;0;0;0;0;0;0;0;0;0;0
12.02.2025;01:04;A 74;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12.02.2025;01:03;A 74;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12.02.2025;01:02;A 74;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12.02.2025;01:01;A 74;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12.02.2025;01:00;A 74;1;1;4;1;9;0;0;0;0;0;0;0;0;0;0
